GL_id,lon,lat
100187,-74.5237514139765,42.8525824147841
100188,-74.3685047871314,42.9524427580466
100189,-74.45546834132679,42.46889743403779
100190,-74.3391064376989,42.5862365737465
100191,-74.2544981076985,42.6729844539241
100192,-74.51962787163541,42.669091188601996
100193,-74.2562515078435,42.760425291159
100195,-73.8562513777474,42.7812586418827
100196,-73.8433905426832,42.7941863869523
100197,-73.70623753933509,42.7854115262263
100198,-73.6854179866125,42.7479253091247
100199,-73.74325639539809,42.6643077512061
100200,-73.8269356073217,42.5353184605335
100201,-73.5065018478089,42.5070344311933
100202,-73.7440132974608,42.3306493375991
100203,-73.73080390736779,42.2144378959837
100204,-74.1484887189272,42.4071059499252
100205,-74.1323601835927,42.4361998963324
100206,-74.3896500158809,42.118758499067205
100207,-74.3769079248266,42.118758499067205
100210,-74.57263388902109,41.1936032705195
100211,-74.164584743259,41.6895917575578
100212,-73.9437513399871,41.722925105315795
100213,-73.9040262697002,41.7145464526226
100214,-73.926249353539,41.7101019592548
100215,-73.7643907371468,41.8143611938813
100216,-73.87263638710309,41.6531575875432
100217,-73.767910718438,41.5853483479327
100218,-73.8065232626328,41.572879693901
100219,-74.1023133881066,41.3687675670127
100220,-73.9061416108753,41.314669151536606
100221,-73.56849934393858,41.481357571328395
100224,-73.8645846044369,40.98542496429479
100225,-73.88520645514309,40.9396199875048
100226,-74.5275116672877,40.6794567409789
100227,-74.38895102182309,40.723415153616
100228,-74.572813222036,40.9521965425454
100229,-74.40972366354191,40.902786041457205
100230,-74.54361258861991,40.7897304591029
100231,-74.4569458954491,40.8072304655509
100232,-74.3472236403705,40.845008254676706
100233,-74.2770847315672,40.893758265710204
100234,-74.2980569673025,41.002234778685605
100235,-74.3180569829573,41.163619429038604
100236,-74.2933780839153,41.0073141311059
100237,-74.2893750395842,40.9898129216579
100238,-74.22588416833091,40.88511461399511
100239,-74.0931382533474,41.0603662204954
100240,-74.1020846820877,41.002091626673796
100241,-74.1353333708387,41.0273106567604
100242,-74.0805568903065,40.890286050423
100243,-74.23462678505429,40.6893485627973
100244,-74.3066040110097,40.689946471846795
100245,-74.8975015839007,40.6636193106685
100246,-74.91958392072792,40.6806083810741
100247,-74.9688904948075,40.6475081943354
100248,-74.8391139920698,40.5353135550524
100249,-74.8312074014156,40.4728806818867
100250,-74.7021837137401,40.544193907787204
100251,-74.73027931206471,40.7275082179547
100252,-74.76583487500659,40.6616748705076
100253,-74.68984070971891,40.6315578950157
100254,-74.67682326264179,40.572218977106
100255,-74.58904110537858,40.314992809822996
100256,-74.6812514950082,40.331258141168796
100257,-74.61801797477621,40.3686904412659
100258,-74.6502792674455,40.4144526030523
100259,-74.52708479225241,40.560424858130105
100260,-74.43027920724259,40.5822304219343
100261,-74.4021979349192,40.6649300887769
100262,-74.4559617883676,40.6021066125789
100263,-74.48170146849729,40.5809845618313
100264,-74.4981761088604,40.572864345159395
100265,-74.5145094352118,40.5478495050896
100266,-74.3979941715713,40.2939693420835
100267,-74.1519227732113,40.1603010620237
100268,-74.2231862491077,39.9857241845792
100269,-74.2280568845107,39.9608414155203
100270,-74.1643929102431,39.9525595748351
100271,-74.6775014616979,39.7669524734779
100272,-74.5611125330678,39.715563578225996
100273,-74.539312066264,39.7147163951559
100274,-74.53935516726759,39.6725562736676
100275,-74.95594996173679,39.7309317324975
100276,-74.976812839463,39.7060739234408
100277,-74.9187096466555,39.668368450321104
100278,-74.9557197977178,39.669398211406204
100279,-74.8977923229248,39.6145169168653
100280,-74.8519705061335,39.5894394087904
100281,-74.9858348862095,39.644452438342206
100282,-74.8684237574948,39.5942578981891
100283,-74.78126055428291,39.518891631953295
100284,-75.0772263047713,39.495006891977
100285,-75.1804840083149,39.6145422418675
100286,-75.05712564210809,39.4647892114768
100287,-75.2522546322531,39.4776118935378
100288,-74.97895597264029,41.9477942329216
100289,-75.1395687489295,42.1642788428336
100290,-75.39355483994441,42.0730129712822
100291,-75.2230597788376,41.856273813349105
100292,-75.0478113333374,41.764647270767895
100293,-75.0648072547437,41.6727306121627
100294,-75.37601479449309,41.6745383573123
100295,-75.20087117500171,41.480244459236296
100296,-75.17298531269441,41.4773619369979
100297,-75.3399053315054,41.3362067423186
100298,-75.185464901727,41.4562366442499
100299,-74.9104460969718,41.4773210359945
100300,-74.9147010643239,41.4644699559311
100301,-74.75181770984679,41.4312590621832
100302,-74.6982394314138,41.3727127663391
100303,-74.5394769692777,41.927759195263796
100305,-74.498147298858,41.997956408072
100311,-74.57720992039971,41.9235523699158
100312,-74.58988088844809,41.8900999761479
100313,-74.6018845324413,41.4436874772116
100314,-74.79516739443359,41.32232444317
100315,-74.8023898460312,41.3189910908941
100316,-74.77759954898,41.3145446385263
100317,-74.8510024230534,41.3053797247679
100318,-74.90989373492609,41.2312135996314
100319,-74.95517334967259,41.1259370299208
100320,-75.03534587030609,41.090023436949295
100321,-75.00224126756692,41.0978816345995
100322,-74.95250325545159,41.106127680281794
100323,-74.9686903187909,41.098302306634295
100324,-75.23933881718449,41.1645756581178
100325,-75.14268050518692,40.9987142693943
100326,-75.140010018966,41.069330493237096
100327,-74.69083487680109,41.0988971806835
100328,-74.9533349535204,40.9808415929156
100329,-75.202288984119,40.6956740253207
100330,-75.5022571099385,41.239631790328005
100331,-75.45568114508471,41.1650054121533
100332,-75.705913464789,40.8309822335161
100333,-75.7110242022119,40.7823240404902
100334,-75.5364609847685,40.8193223655514
100335,-75.4978480235736,40.7151857399351
100336,-75.5606301847683,40.5434706557273
100337,-75.51185242273242,40.5942718939306
100338,-75.6272179232778,40.660529497412796
100339,-75.3805413598677,40.640024764716294
100340,-75.2354183578601,40.6687581890936
100341,-74.9680571647386,40.7116748736446
100342,-75.1849126616813,40.593708296883996
100343,-75.0694460721275,40.485841491959
100344,-75.11447984085359,40.4313281274486
100345,-75.0147845426048,40.4160285051827
100346,-74.9480571390837,40.380841475271296
100347,-74.9356826110599,40.3312399121673
100348,-74.8521062121447,40.281207381027606
100349,-74.84323276541059,40.2437763719305
100350,-74.7812515212822,40.22292478320529
100351,-74.734984399454,40.2562533629629
100352,-74.5993128142285,40.139571717308606
100353,-74.5988903491935,40.176952558401496
100354,-75.2019885620941,40.298080958423704
100355,-75.1187516292071,40.22709143955
100356,-74.9615581662009,40.1778951644795
100357,-74.9568358178101,40.1740063401577
100359,-74.6844459192725,39.9700080692788
100360,-75.0771232947627,40.1395509563068
100361,-75.02265081625559,39.9026321827041
100362,-75.0729456924171,39.8027196114373
100363,-75.9939996256254,40.5273482913934
100364,-75.84406605521991,40.656713447097
100365,-75.7978083683925,40.539409618391296
100366,-76.1687519740845,40.414591440063795
100368,-75.943161376419,40.327426128851705
100369,-75.83018241107109,40.239216416553205
100370,-75.8135323416935,40.251211769545705
100371,-75.6767472853758,40.2733603993783
100372,-75.6478573969855,40.2434970149074
100373,-75.5865783739152,40.1967750620416
100374,-75.6021206272012,40.1520914073445
100375,-75.47716588786241,40.344032124225706
100376,-75.45216080479351,40.230607908841
100377,-75.34490636491921,40.1273381512964
100378,-75.2272139221813,40.0804095194135
100379,-75.1854183007231,39.968758052175396
100380,-75.11012265949309,39.7399757672459
100381,-75.3559763918352,39.99782053658
100382,-75.27240808892071,39.929009585886604
100383,-75.2513905431817,39.9516747127619
100384,-75.43501851937509,39.9896937939076
100385,-75.40997195530281,39.9334976132579
100386,-75.4510319507001,39.8767863005656
100387,-75.259492386852,39.7398129862324
100388,-75.72699907853371,39.6397532219534
100389,-75.7975218513688,39.781249560660896
100390,-75.7491034423626,39.689008339028796
100391,-75.693633724773,39.823043368118896
100392,-75.82827826291359,40.0395560110333
100393,-75.7241051352942,40.052334510090496
100394,-75.72288782419349,40.0027345249866
100396,-75.57325964281321,39.7692874346711
100397,-75.6313038286158,39.235229838483
100398,-75.630446936545,39.1644671936281
100400,-75.5433790693409,39.039763420309995
100405,-75.2059438364214,38.6563306685846
100406,-75.24837106593179,38.7149415784341
100407,-75.3355272321432,38.438895502594
100409,-75.3930687589042,38.4447926720819
100413,-75.3229182580999,38.3895910595145
100416,-75.4727897685003,38.2280285571468
100418,-75.5618627948703,38.7283411215428
100419,-75.4151405267304,38.7278966815061
100420,-75.5144195699448,38.664712668278206
100422,-75.63951762029549,38.6436699605371
100423,-75.6593750889385,38.6323445876001
100425,-75.6730414530692,38.852057919779206
100429,-75.68940700942329,39.0395886412956
100430,-75.7854184363673,38.9974331958076
100431,-75.7644593966332,38.9937754055049
100434,-75.8691064082917,39.2762295228753
100435,-75.93087410940241,39.2894926719727
100437,-75.93967498013059,39.2599600775292
100439,-75.9671667944053,39.3059522233346
100440,-76.0104910649899,39.285192979617
100441,-76.0147076513388,39.2811354242812
100442,-76.61902307434009,40.9565356219045
100443,-77.6900669269587,41.3891104966959
100444,-76.8773977297181,40.9664084007213
100445,-76.77689125640221,40.8565028496277
100446,-77.0473609757809,40.8690648036671
100447,-76.6102424226136,40.6764829067328
100448,-76.58102454919609,40.6982717945356
100449,-76.5853548875544,40.7065063402169
100450,-76.6141363669358,40.6770232737775
100451,-76.6847711827801,40.6604248014041
100452,-76.9120905405886,40.61053001327579
100453,-78.5983816281129,40.2733868843805
100454,-78.26054267116,40.214612963517496
100455,-77.5977067093167,40.6647563047625
100456,-77.6015688356363,40.6604247674042
100457,-77.1270856143773,40.477091416235105
100458,-77.1725805751416,40.322732085463294
100459,-77.1354275900676,40.231362690903396
100460,-76.9310329531559,40.2730581463533
100461,-76.88541885738181,40.256258048963204
100462,-76.84784727227309,40.310407350443604
100463,-76.9103707854463,40.2229247072052
100464,-76.8976897743971,40.2229412002066
100465,-76.4812818389433,40.3228528274733
100468,-76.5143842366822,40.31439023277311
100469,-76.6677489823717,40.298431646452705
100470,-76.6811585814812,40.2855657613882
100471,-76.7179616785263,40.0815953185116
100472,-76.693023947463,40.018716247308895
100473,-76.5309982190569,40.0517915290456
100474,-76.277085316048,40.0104246886229
100475,-76.3683960816031,39.9479709774554
100476,-76.32829497328521,39.905942084978
100477,-76.47291869925141,39.8062579747301
100478,-76.3185930924824,39.7729993369782
100479,-76.1728087414202,39.660315832654796
100480,-76.0056407405886,39.831304328802396
100481,-76.0891337204968,39.8274568394841
100482,-76.1187251279453,39.7103532107949
100483,-76.69401175954471,38.95636687940979
100484,-79.3068917757353,39.301896656999
100485,-79.1022582288039,39.5731728204445
100486,-78.8407816321692,39.5645549627315
100487,-78.8101142426318,39.656421415332495
100488,-78.7729194085542,39.622924519561
100489,-78.9193390306691,39.3395642481157
100490,-79.5389843779387,38.443589681982395
100491,-79.36454317050541,38.5397646159399
100492,-79.530648132249,38.6147552351447
100493,-79.4733304445065,38.860214082454
100494,-79.2680255635195,38.9895476951552
100495,-79.17237188860508,38.9939481805193
100496,-79.1266283638203,39.0687271367065
100497,-79.1770213639898,38.922775170630395
100498,-78.9562527597233,39.0104243908825
100499,-78.94362368367841,39.139830970589706
100500,-78.7984572566672,39.3019432290029
100501,-78.6520860265564,39.4479244890815
100502,-78.464529805038,39.660370959659296
100504,-78.65612883089099,38.9890055091103
100505,-78.59741861103329,39.043417995612394
100507,-78.6684535869107,39.135221912208294
100508,-78.6770025376181,39.21874681411921
100509,-78.518469767501,39.351793210127504
100510,-78.30972481722941,39.5823134182008
100511,-78.14758247981369,39.8810864389214
100512,-78.1809724475763,39.7642610992552
100513,-78.0302820161082,39.7401011252562
100514,-77.9562491769827,39.5563781430549
100515,-77.5725038742314,39.914858477715704
100516,-77.6479337654725,39.9394529527507
100517,-77.84357112065959,39.768762579627705
100518,-77.8270546082931,39.7145338521408
100519,-77.8439775146933,39.7018780390936
100520,-78.16049947788241,39.1691012250115
100521,-77.93511611823409,39.4242140311196
100523,-77.7732671088427,39.5183706759101
100524,-77.7981096458981,39.4351969720283
100525,-77.7726516037917,39.4019022832736
100526,-77.6769068768698,39.710901634840205
100527,-77.6978867836057,39.6352988765848
100528,-77.7303981112956,39.450590677301996
100529,-79.24005089820491,38.331378316698
100530,-79.014660767556,38.38550952117689
100531,-79.0600589343123,38.510336336505
100532,-78.960865786105,38.4854968284498
100533,-78.8851375578392,38.4312436409609
100534,-78.9144975472685,38.3394340403646
100535,-79.0598693382966,38.1517226688332
100536,-79.0856348984285,38.0939628720541
100537,-78.87272754581241,38.2189506273957
100538,-78.8645185031332,38.26035897682179
100539,-78.8769986491658,38.1316295871707
100540,-78.8352432377109,38.21879644938289
100541,-78.53527878189179,38.644185678579795
100542,-78.5105558128462,38.63522431383829
100543,-78.21080807804499,38.913924398898104
100544,-78.88901634716021,38.6393955671834
100545,-78.6814090469827,38.702068355369
100546,-78.63554285318759,38.7440088218392
100547,-78.4433821112882,38.9439757073845
100548,-78.3361970104197,38.977507740159
100549,-78.4932610544152,39.0480378629946
100550,-78.3062603429427,39.0603908900168
100551,-78.1896636032955,38.9273729090108
100552,-78.0516763308783,39.0976729631015
100553,-77.864894817424,39.218796191123296
100554,-77.7895857471929,39.2812578222914
100555,-77.58492552225921,39.3645128911799
100556,-77.5767787915851,39.3308768933969
100557,-77.6309172260646,39.218903808132204
100558,-77.5770856796105,39.256257825222896
100559,-77.2900519078613,39.868551018884204
100560,-77.1767951754903,39.8024358514138
100561,-77.1937197608907,39.7813656566705
100562,-77.1563205007963,39.7318004875694
100563,-77.2352210123245,39.6765086109946
100564,-77.31887500324609,39.7072339995368
100565,-76.9395467808603,39.6562887423216
100566,-77.0933182475835,39.6773301980625
100567,-77.0769289762274,39.631497323270295
100568,-77.0435951684693,39.5612201334555
100569,-77.1688006878289,39.535389957318294
100570,-77.37308419973141,39.4772813365104
100571,-77.4229166948545,39.41861375465621
100572,-77.21081784930541,39.440387989457896
100573,-77.3773176210817,39.3897309332665
100574,-77.29370692216371,39.3062205093568
100575,-77.4772187603475,39.1187196198429
100576,-77.8097191878587,38.930952155307004
100577,-77.7190401493559,39.0937770447791
100578,-77.7686108334574,39.04423322267979
100580,-77.2022030815926,39.2019557857299
100581,-77.2521646707265,39.0016584721572
100582,-77.31847364221291,38.9021825159265
100584,-77.114560170341,38.9312324313302
100585,-77.10153892626359,39.1146768195084
100586,-77.0477956598169,38.9686644174273
100587,-77.0477956598169,38.9686644174273
100588,-76.94783302254591,39.022399716873295
100589,-77.001665075,38.985085621786
100590,-77.1274813824101,38.8678976740898
100591,-77.2270855446514,38.810424413334395
100592,-77.5525597195813,38.6104952537922
100593,-77.6094722052902,38.722832880087104
100594,-77.56878061792341,38.889286681859495
100595,-77.48533740001929,38.7811888109155
100596,-77.46846754462341,38.881199181190404
100597,-77.4652772553595,38.8691443641929
100598,-77.36387730796959,38.7359562221729
100599,-77.4271663872062,38.589378598045
100600,-77.43078253050541,38.568626099328
100601,-77.4935650967,38.489755244802204
100602,-76.7228296309291,38.33518803001321
100603,-77.518752272784,38.3229243039985
100604,-77.3229188485807,37.7729241974913
100605,-77.1639763064297,37.8857691168281
100606,-78.0854190786702,37.6729241502173
100607,-78.6354192331775,37.414590742842705
100608,-77.4753798321954,37.226573557286
100609,-76.5974551485555,36.618827183000896
100611,-77.1645854124801,36.7687573244062
100612,-77.035240030778,36.572780893191
100613,-76.91833649210541,37.056369703203295
100614,-76.89791866341601,36.7562573303719
100615,-77.5397075295178,36.689712633866
100616,-77.0264430180501,36.289699523768796
100617,-76.6269367199949,36.469227524623
100618,-78.9352804179881,37.081673996297
100619,-78.6689214729494,36.8392794412412
100620,-79.09379743410379,36.6440209350855
100621,-78.8390415940252,36.743943265352996
100622,-78.7555792321195,36.6691109201614
100623,-78.7184835550502,36.5855039062437
100624,-78.64751509117829,36.639601378719796
100626,-78.66926910397821,36.51475628639
100627,-77.63125220709229,36.4604239098945
100628,-77.38143053142191,36.2106022782242
100629,-78.77298370355959,36.3436762922348
100630,-78.5896403543897,36.2771923417339
100631,-78.59348298470759,36.2688713570454
100632,-78.23793481728941,36.2020905005199
100633,-77.53125214781821,35.893757124008296
100635,-77.505747378708,35.690124029159705
100636,-77.23131798300159,35.5646230097756
100637,-76.8728340823405,35.3231387277951
100638,-76.74812230402179,35.722803272863494
100640,-78.8888914691498,36.2402849316802
100641,-78.6148232554733,35.814599288458794
100642,-78.5811571576878,35.7607164690005
100643,-78.752224733842,35.722486446837294
100644,-78.3525065247691,35.3143442460675
100645,-77.5897958426622,35.256467358278705
100646,-77.49756592003101,35.2937905373669
100647,-78.11446321607329,35.6895734051141
100648,-77.94814563731221,35.689715831125895
100649,-77.9176951087927,35.676923242067396
100650,-77.8899875945002,35.642950666256496
100651,-77.8310964836275,35.602395613901
100652,-77.85844288589021,35.4731390742062
100653,-77.8099717668796,35.489583455566795
100654,-77.5812521409553,35.427090354396206
100655,-77.51043196909559,35.543533430030706
100656,-77.44348771355659,35.3685553765529
100657,-79.03961090762041,35.9268397307456
100658,-79.1147709128392,35.92280717041189
100659,-79.926669549016,35.9980626216386
100660,-79.9310137423754,35.9435408861274
100661,-79.7889639366222,35.760174810955704
100662,-79.777323928659,35.660429215702706
100663,-78.2937523099078,34.406256773932
100664,-80.3854196799731,35.8562570199056
100665,-80.1734745714367,35.147696516279
100666,-79.86875281122391,34.943756840404895
100667,-79.54775424366441,34.2060681053683
100668,-79.7520860665709,34.0479233152834
100669,-80.3063576264315,34.148028042566104
100670,-79.84410205118431,33.6607725332504
100671,-81.4010612280077,35.6858358268049
100672,-81.56458668553779,35.5895902538414
100673,-81.2645865877157,35.4229235630514
100674,-81.2356514303216,35.3061949193932
100675,-81.0770865232019,35.2604235336061
100676,-80.6527263430901,34.2437742794882
100677,-81.726311510919,34.181785119359105
100678,-81.0878748270945,34.0140482124805
100679,-81.0479197837886,33.9895899254568
100680,-80.8765491846094,34.0560688509573
100681,-80.9275924228327,34.0404384106641
100682,-80.97708642892779,33.9854232611121
100683,-80.8603709002708,33.8398832040701
100684,-80.8310810848473,33.814877136001
100686,-80.1563838150226,33.4560615733125
100687,-81.6020866036406,33.752089855806
100688,-81.6062712759868,33.7230934654068
100689,-80.6975630868,33.3774771288104
100690,-80.3939723286808,33.0268702838011
100691,-81.1354197570284,32.8354229999607
100692,-80.96447206788409,32.6978086745744
100693,-83.5396742989573,34.8940748252942
100694,-81.62708659270909,33.3729231034336
100695,-81.2645864487157,32.527089592449
100696,-81.4148026351446,32.1906142226089
100697,-81.889557645426,32.1857480412063
100698,-84.33104170743529,33.6809301269182
100699,-84.1769445026853,33.5524735572897
100700,-84.09780176113699,33.4853419317351
100701,-84.0974906561112,33.8940572545524
100702,-83.88956135890709,33.918843931603305
100703,-84.04765290498759,33.215090972374504
100704,-83.72292052811909,33.09792297368
100705,-83.8971200345325,32.9023364224971
100706,-83.4975553004724,32.5563707958718
100719,-83.6148180701747,32.2479533273532
100722,-83.4979204235025,32.2395894576612
100723,-83.5853693457381,32.2059083128744
100724,-83.4645068797379,32.1478168210679
100725,-82.8647416021131,31.902075640735102
100726,-83.26039921785,32.4023274841261
100727,-82.7022417736678,32.0313101444281
100728,-82.7807009511595,31.9815726613128
100729,-82.9187535775821,31.9937560873208
100730,-82.85188319404921,31.956385909228803
100731,-83.7853209912822,34.0643465946422
100732,-83.6020490731182,34.018952224886306
100733,-83.56432176399659,34.0314415189197
100734,-83.4767572657515,34.118809759148505
100735,-83.72221445106071,33.8980832428855
100736,-83.4349909602957,33.3132561724967
100737,-83.6603119259389,33.414983345913704
100738,-83.4812800371257,33.252361409458295
100739,-83.08506632134291,32.5771171455883
100740,-83.14346484117479,32.4938112936956
100741,-82.343411157978,32.0192469704299
100742,-82.768692462166,32.7318095713877
100743,-82.2522727074372,32.402434626135005
100744,-82.4063327931842,32.3523593489918
100745,-82.40639233018909,32.319172843245894
100746,-82.2433916937024,32.0395430821093
100747,-81.8273443172785,31.6555860233405
100748,-81.8436141146246,31.5641309977735
100749,-81.60618882398,31.4268150364119
100750,-82.05163448283629,31.452544357540802
100751,-81.87320255807279,31.221467073421397
100752,-82.2855589791913,30.435871707420898
100753,-82.0815618073125,30.3605347771875
100754,-81.9766821016348,30.777257942667305
100757,-81.39399010642259,28.6852258185718
100758,-81.3933288993679,28.7036975531002
100759,-81.48972526534371,28.8744498442283
100760,-81.3812355883673,29.006425727148
100761,-81.98970974971259,29.2146761483787
100762,-81.60625310198529,29.602088904433398
100763,-81.85204574232229,29.979413169653398
100765,-81.04779458077829,29.0524031569522
100767,-81.31500537588741,26.932227294528104
100768,-81.45621850457141,28.305744681173397
100769,-80.9604195055488,27.227088342925
100785,-81.6103605093252,26.7145882015205
100786,-81.88125310673891,27.2187549872355
100787,-82.3107212382733,27.239692821967896
100789,-82.21409144227809,27.8731031493765
100790,-82.23221879877791,28.1519806944509
100795,-82.6517388874892,28.214658938636898
100797,-82.349163529454,28.9896076577565
100798,-82.5646544072838,30.6813850277347
100802,-83.6685964056243,31.6524696470827
100805,-83.66852698261859,31.585584433548497
100806,-83.635380261876,31.5649544848416
100807,-83.62726054120421,31.5319238361087
