,Sample_ID,gid,Sample_Longitude,Sample_Latitude
67,CM_027-3,22,-95.28318,29.33381
68,CM_028-1,23,-96.57826799,28.83182444
69,CM_028-2,23,-96.57826799,28.83182444
70,CM_028-3,23,-96.57826799,28.83182444
71,CM_032-1,24,-96.798,46.804
72,CM_032-2,24,-96.798,46.804
73,CM_032-3,24,-96.798,46.804
74,CM_033-1,25,-111.3042085,32.4712725
75,CM_033-2,25,-111.3042085,32.4712725
76,CM_033-3,25,-111.3042085,32.4712725
77,CM_034-1,26,-84.37418,46.49794
78,CM_034-2,26,-84.37418,46.49794
79,CM_034-3,26,-84.37418,46.49794
80,CM_035-1,27,-92.785556,45.084433
81,CM_035-2,27,-92.785556,45.084433
82,CM_035-3,27,-92.785556,45.084433
83,CM_037-1,28,-72.8972,41.3825
84,CM_037-2,28,-72.8972,41.3825
85,CM_037-3,28,-72.8972,41.3825
86,CM_038-1,29,-72.20667,41.52361
87,CM_038-2,29,-72.20667,41.52361
88,CM_038-3,29,-72.20667,41.52361
89,CM_039-1,30,-97.69147,30.24565
90,CM_039-2,30,-97.69147,30.24565
91,CM_039-3,30,-97.69147,30.24565
92,CM_040-1,31,-91.191226,30.438365
93,CM_040-2,31,-91.191226,30.438365
94,CM_040-3,31,-91.191226,30.438365
95,CM_041-1,32,-80.8599379,37.3724372
96,CM_041-2,32,-80.8599379,37.3724372
97,CM_041-3,32,-80.8599379,37.3724372
98,CM_042-1,33,-80.5627036,37.0421794
99,CM_042-2,33,-80.5627036,37.0421794
100,CM_042-3,33,-80.5627036,37.0421794
101,CM_044-1,40,-72.33026,42.47158
102,CM_044-2,40,-72.33026,42.47158
103,CM_044-3,40,-72.33026,42.47158
104,CM_050-1,41,-121.92941,45.79232
105,CM_050-2,41,-121.92941,45.79232
106,CM_050-3,41,-121.92941,45.79232
107,CM_051-1,41,-121.928947,45.792427
108,CM_051-2,41,-121.928947,45.792427
109,CM_051-3,41,-121.928947,45.792427
110,CM_056-1,42,-87.40916,32.96328
111,CM_056-2,42,-87.40916,32.96328
112,CM_056-3,42,-87.40916,32.96328
113,CM_062-1,34,-71.23459,43.08808
114,CM_062-2,34,-71.23459,43.08808
115,CM_062-3,34,-71.23459,43.08808
116,CM_063-1,35,-71.035868,43.079493
117,CM_063-2,35,-71.035868,43.079493
118,CM_063-3,35,-71.035868,43.079493
119,CM_064-1,36,-86.7497169,33.6052817
120,CM_064-2,36,-86.7497169,33.6052817
121,CM_064-3,36,-86.7497169,33.6052817
122,CM_069-1,37,-111.84597,40.66522
123,CM_069-2,37,-111.84597,40.66522
124,CM_069-3,37,-111.84597,40.66522
125,CM_070-1,38,-72.41875,43.71559
126,CM_070-2,38,-72.41875,43.71559
127,CM_070-3,38,-72.41875,43.71559
128,CM_074-1,39,-116.1946675,43.6042604
129,CM_074-2,39,-116.1946675,43.6042604
130,CM_074-3,39,-116.1946675,43.6042604
131,S19S_0006-D,43,-76.717163,39.311369
132,S19S_0006-M,43,-76.717316,39.31162
133,S19S_0006-U,43,-76.717476,39.311813
134,S19S_0007-D,44,-119.195598,37.05255
135,S19S_0007-U,44,-119.195359,37.05229
136,S19S_0008-D,45,-119.027785,36.961112
137,S19S_0008-M,45,-119.028281,36.961369
138,S19S_0008-U,45,-119.028254,36.961273
139,S19S_0009-D,46,-108.3983,42.9877
140,S19S_0009-M,46,-108.3983,42.9876
141,S19S_0009-U,46,-108.3982,42.9875
142,S19S_0010-D,47,-81.840062,31.667875
143,S19S_0010-M,47,-81.839976,31.667835
144,S19S_0010-U,47,-81.8403,31.667905
145,S19S_0011-D,48,-83.437674,33.955686
146,S19S_0011-M,48,-83.438589,33.957827
147,S19S_0011-U,48,-83.437673,33.95569
148,S19S_0012-D,40,-72.33027,42.47179
149,S19S_0012-M,40,-72.33038,42.47157
150,S19S_0012-U,40,-72.33105,42.47178
151,S19S_0013-D,49,-78.1476,38.8952
152,S19S_0013-M,49,-78.1474,38.8945
153,S19S_0013-U,49,-78.1474,38.8944
154,S19S_0014-D,50,-77.9808,39.0941
155,S19S_0014-M,50,-77.9812,39.0942
156,S19S_0014-U,50,-77.9815,39.0944
157,S19S_0015-D,51,-84.439009,31.184396
158,S19S_0015-M,51,-84.437802,31.184508
159,S19S_0015-U,51,-84.437254,31.185895
160,S19S_0016-D,52,-96.6025,39.10445
161,S19S_0016-M,52,-96.60286,39.10429
162,S19S_0016-U,52,-96.60276,39.10415
163,S19S_0017-D,53,-96.44355,38.94668
164,S19S_0017-M,53,-96.44379,38.94667
165,S19S_0017-U,53,-96.44389,38.94684
166,S19S_0018-D,54,-83.504941,35.6922935
167,S19S_0018-M,54,-83.5044488,35.692083
168,S19S_0018-U,54,-83.5041467,35.6918387
169,S19S_0019-D,55,-84.278999,35.9563807
170,S19S_0019-M,55,-84.2789099,35.956601
171,S19S_0019-U,55,-84.2786976,35.9572803
172,S19S_0020-D,56,-88.15755,31.85294
173,S19S_0020-M,56,-88.1575,31.85302
174,S19S_0020-U,56,-88.15748,31.8531
175,S19S_0021-D,57,-87.79835,32.54069
176,S19S_0021-M,57,-87.79828,32.54082
177,S19S_0021-U,57,-87.79821,32.54108
178,S19S_0022-D,42,-87.40811,32.96161
179,S19S_0022-M,42,-87.40821,32.96156
180,S19S_0022-U,42,-87.40828,32.96142
181,S19S_0023-D,58,-102.44896,39.75841
182,S19S_0023-M,58,-102.44896,39.75861
183,S19S_0023-U,58,-102.44917,39.75854
184,S19S_0024-D,59,-96.6227,34.44205
185,S19S_0024-M,59,-96.62255,34.44223
186,S19S_0024-U,59,-96.62259,34.44251
187,S19S_0025-D,60,-97.78275,33.37853
188,S19S_0025-M,60,-97.78307,33.37834
189,S19S_0025-U,60,-97.78338,33.37834
190,S19S_0026-D,61,-105.54327,40.03489
191,S19S_0026-M,61,-105.54371,40.03496
192,S19S_0026-U,61,-105.54393,40.03497
193,S19S_0027-D,62,-105.91125,39.89064
194,S19S_0027-M,62,-105.91152,39.89078
195,S19S_0027-U,62,-105.91164,39.89071
196,S19S_0028-D,63,-111.507871,33.750675
197,S19S_0028-M,63,-111.508001,33.750788
198,S19S_0028-U,63,-111.508141,33.750837
199,S19S_0029-D,64,-111.80126,40.78319
200,S19S_0029-M,64,-111.79582,40.78466
201,S19S_0029-U,64,-111.79547,40.78464
202,S19S_0030-U,41,-121.929928,45.792233
203,S19S_0031-D,65,-122.1650676,44.2602628
204,S19S_0031-M,65,-122.1647132,44.2602364
205,S19S_0031-U,65,-122.1642723,44.2605576
206,S19S_0032-D,66,-119.02313,39.95545
207,S19S_0032-M,66,-119.02367,36.95503
208,S19S_0032-U,66,-119.02375,36.95497
209,S19S_0033-D,67,-119.2554,37.0576
210,S19S_0033-M,67,-119.2557,37.0582
211,S19S_0033-U,67,-119.256,37.0581
212,S19S_0034-D,68,-106.5233,35.8677
213,S19S_0034-M,68,-106.5232,35.8678
214,S19S_0034-U,68,-106.5233,35.868
215,S19S_0035-D,69,-110.757838,32.42735
216,S19S_0035-M,69,-110.758821,32.42728
217,S19S_0035-U,69,-110.759543,32.327329
218,S19S_0036-D,70,-119.271902,46.372515
219,S19S_0036-M,70,-119.271921,46.372735
220,S19S_0036-U,70,-119.271963,46.372753
221,S19S_0037-D,71,-75.7830393,39.8577967
222,S19S_0037-M,71,-75.7830477,39.8578837
223,S19S_0037-U,71,-75.7831181,39.8579143
224,S19S_0038-D,72,-75.7839486,39.8594333
225,S19S_0038-M,72,-75.7840693,39.8595115
226,S19S_0038-U,72,-75.784143,39.8595761
227,S19S_0039-D,73,-84.359197,35.966194
228,S19S_0039-M,73,-84.358455,35.966319
229,S19S_0039-U,73,-84.357361,35.966243
230,S19S_0040-D,74,-96.584725,39.087889
231,S19S_0040-M,74,-96.584798,39.087692
232,S19S_0040-U,74,-96.58479,39.08766
233,S19S_0041-D,75,-120.858196,44.299994
234,S19S_0041-M,75,-120.858255,44.300038
235,S19S_0041-U,75,-120.85829,44.300082
236,S19S_0042-D,76,-80.96434,25.40976
237,S19S_0042-M,76,-80.96423,25.40979
238,S19S_0042-U,76,-80.96423,25.40982
239,S19S_0043-D,77,-89.472992,43.14501
240,S19S_0043-M,77,-89.472023,43.145025
241,S19S_0044-D,78,-79.811134,33.131027
242,S19S_0044-M,78,-79.810626,33.130966
243,S19S_0044-U,78,-79.810168,33.130796
244,S19S_0047-D,79,-149.40333,68.64278
245,S19S_0047-M,79,-149.40339,68.64274
246,S19S_0047-U,79,-149.40346,68.6427
247,S19S_0050-D,80,-149.14198,68.66953
248,S19S_0050-M,80,-149.14041,68.66967
249,S19S_0050-U,80,-149.5972,68.62722
250,S19S_0051-D,81,-147.50267,65.1531
251,S19S_0051-M,81,-147.50249,65.15298
252,S19S_0051-U,81,-147.80559,64.85568
253,S19S_0052-D,82,-74.69563,42.13187
254,S19S_0052-M,82,-74.69546,42.13233
255,S19S_0052-U,82,-74.69548,42.13247
256,S19S_0053-D,83,-73.00222222,41.869567
257,S19S_0053-M,83,-72.796633,41.869617
258,S19S_0053-U,83,-72.796767,41.869583
259,S19S_0054-D,84,-77.0237,37.57261
260,S19S_0054-M,84,-77.0237,37.57267
261,S19S_0054-U,84,-77.02396,37.5728
262,S19S_0055-D,0,-117.180863,46.732428
263,S19S_0055-M,0,-117.180621,46.732323
264,S19S_0055-U,0,-117.180384,46.7322206
265,S19S_0059-D,85,-117.3915976,48.16874998
266,S19S_0059-M,85,-117.3913007,48.16841972
267,S19S_0059-U,85,-117.3903992,48.16859001
268,S19S_0060-D,86,-119.4768203,46.2531882
269,S19S_0060-M,86,-119.4769597,46.253117
270,S19S_0060-U,86,-119.4772256,46.2530248
271,S19S_0061-D,87,-89.6407,43.1095
272,S19S_0061-M,87,-89.6405,43.1095
273,S19S_0062-D,88,-106.950417,38.544583
274,S19S_0062-M,88,-106.950472,38.544667
275,S19S_0062-U,88,-106.950056,38.544778
276,S19S_0063-D,89,-97.709399,30.250335
277,S19S_0063-M,89,-97.70953,30.250384
278,S19S_0063-U,89,-97.709566,30.250278
279,S19S_0064-D,90,-78.00803,40.61043
280,S19S_0064-M,90,-78.00808,40.64061
281,S19S_0064-U,90,-78.00688,40.61507
282,S19S_0066-D,91,-106.643178,35.19845
283,S19S_0066-M,91,-106.643131,35.198511
284,S19S_0066-U,91,-106.643074,35.198601
285,S19S_0067-D,92,-85.35412,42.3921
286,S19S_0067-M,92,-85.354,42.39201
287,S19S_0067-U,92,-85.35402,42.39193
288,S19S_0068-U,93,-122.257915,44.207269
289,S19S_0069-D,94,-123.735151,39.362202
290,S19S_0069-M,94,-123.734753,39.362129
291,S19S_0069-U,94,-123.734848,39.362343
292,S19S_0070-D,95,-123.752414,39.339914
293,S19S_0070-M,95,-123.752441,39.339892
294,S19S_0070-U,95,-123.752011,39.339682
295,S19S_0071-D,96,-105.458575,40.012917
296,S19S_0071-M,96,-105.4589026,40.0128376
297,S19S_0071-U,96,-105.4588818,40.0129961
298,S19S_0072-D,97,-71.1848201,42.5235645
299,S19S_0072-M,97,-71.18851406,42.5235479
300,S19S_0072-U,97,-71.1854501,42.5233858
301,S19S_0073-D,98,-70.9164986,42.7688065
302,S19S_0073-M,98,-70.9167967,42.7694593
303,S19S_0074-D,99,-119.272998,46.376172
304,S19S_0074-M,99,-119.272953,46.376303
305,S19S_0074-U,99,-119.272955,46.376327
306,S19S_0075-D,100,-119.465555,46.694742
307,S19S_0075-M,100,-119.465591,46.694842
308,S19S_0075-U,100,-119.465706,46.694858
309,S19S_0076-D,101,-119.462605,46.679191
310,S19S_0076-M,101,-119.46257,46.679318
311,S19S_0076-U,101,-119.462645,46.679398
312,S19S_0077-D,102,-105.223141,40.66403
313,S19S_0077-M,102,-105.223622,40.664282
314,S19S_0077-U,102,-105.224786,40.664703
315,S19S_0080-D,103,-106.681374,34.950811
316,S19S_0080-M,103,-106.681271,34.950833
317,S19S_0080-U,103,-106.681382,34.950903
318,S19S_0081-U,104,-76.9259674,38.9603293
319,S19S_0082-D,105,-76.5465418,38.8748619
320,S19S_0082-M,105,-76.5464751,38.8748139
321,S19S_0082-U,105,-76.5464942,38.8749661
322,S19S_0083-D,106,-88.3227,40.31083
323,S19S_0083-M,106,-88.3227,40.31083
324,S19S_0083-U,106,-88.3227,40.31083
325,S19S_0084-D,107,-71.722778,43.954722
326,S19S_0084-M,107,-71.722778,43.954722
327,S19S_0084-U,107,-71.722778,43.954722
328,S19S_0085-D,108,-115.9902503,43.6479639
329,S19S_0085-M,108,-115.98908,43.64815
330,S19S_0085-U,108,-115.98891,43.64819
331,S19S_0086-D,109,-111.8064,40.7797
332,S19S_0086-M,109,-111.8054,40.7799
333,S19S_0086-U,109,-111.8054,40.7801
334,S19S_0087-D,110,-116.7743431,43.1233451
335,S19S_0087-M,110,-116.7744702,43.1233625
336,S19S_0087-U,110,-116.7745057,43.1231912
337,S19S_0089-D,111,-80.44539,37.21008
338,S19S_0089-M,111,-80.44529,37.21012
339,S19S_0089-U,111,-80.44513,37.21014
340,S19S_0090-D,112,-75.930606,37.291383
341,S19S_0090-M,112,-75.930615,37.291374
342,S19S_0090-U,112,-75.930807,37.291396
343,S19S_0097-D,113,-111.8865,41.720847
344,S19S_0097-M,113,-111.886477,41.720805
345,S19S_0097-U,113,-111.88642,41.720744
346,S19S_0098-D,114,-111.580533,41.950204
347,S19S_0098-M,114,-111.580451,41.950345
348,S19S_0098-U,114,-111.580465,41.950373
349,S19S_0099-D,115,-84.7119066,39.2385932
350,S19S_0099-M,115,-84.7121004,39.2386399
351,S19S_0099-U,115,-84.7123967,39.2386771
352,S19S_0100-D,116,-106.950961,38.92352
353,S19S_0100-M,116,-106.950743,38.922712
354,S19S_0100-U,116,-106.95145,38.922389
355,SSS001-1,117,-120.5731,46.0417
356,SSS001-2,117,-120.5731,46.0417
357,SSS001-3,117,-120.5731,46.0417
358,SSS002-1,118,-120.5476,46.0959
359,SSS002-2,118,-120.5476,46.0959
360,SSS002-3,118,-120.5476,46.0959
361,SSS003-1,119,-120.4811,46.2059
362,SSS003-2,119,-120.4811,46.2059
363,SSS003-3,119,-120.4811,46.2059
364,SSS004-1,120,-120.8161,46.6659
365,SSS004-2,120,-120.8161,46.6659
366,SSS004-3,120,-120.8161,46.6659
367,SSS005-1,121,-120.4612,46.5814
368,SSS005-2,121,-120.4612,46.5814
369,SSS005-3,121,-120.4612,46.5814
370,SSS006-1,122,-120.6206,46.6218
371,SSS006-2,122,-120.6206,46.6218
372,SSS006-3,122,-120.6206,46.6218
373,SSS007-1,123,-121.1237,46.6646
374,SSS007-2,123,-121.1237,46.6646
375,SSS007-3,123,-121.1237,46.6646
376,SSS008-1,124,-121.0893,46.6592
377,SSS008-2,124,-121.0893,46.6592
378,SSS008-3,124,-121.0893,46.6592
379,SSS009-1,125,-121.1511,46.6168
380,SSS009-2,125,-121.1511,46.6168
381,SSS009-3,125,-121.1511,46.6168
382,SSS010-1,126,-121.0675,46.8095
383,SSS010-2,126,-121.0675,46.8095
384,SSS010-3,126,-121.0675,46.8095
385,SSS011-1,127,-121.0672,46.8099
386,SSS011-2,127,-121.0672,46.8099
387,SSS011-3,127,-121.0672,46.8099
388,SSS012-1,128,-120.8178,46.7521
389,SSS012-2,128,-120.8178,46.7521
390,SSS012-3,128,-120.8178,46.7521
391,SSS013-1,129,-119.474,46.2554
392,SSS013-2,129,-119.474,46.2554
393,SSS013-3,129,-119.474,46.2554
394,SSS014-1,130,-119.9999,46.232
395,SSS014-2,130,-119.9999,46.232
396,SSS014-3,130,-119.9999,46.232
397,SSS015-1,131,-120.4704,46.5302
398,SSS015-2,131,-120.4704,46.5302
399,SSS015-3,131,-120.4704,46.5302
400,SSS016-1,132,-120.7135,46.7288
401,SSS016-3,132,-120.7135,46.7288
402,SSS017-1,133,-120.6553,46.6856
403,SSS017-2,133,-120.6553,46.6856
404,SSS017-3,133,-120.6553,46.6856
405,SSS018-1,134,-121.1357,47.0171
406,SSS018-2,134,-121.1357,47.0171
407,SSS018-3,134,-121.1357,47.0171
408,SSS019-1,135,-121.1285,47.0195
409,SSS019-2,135,-121.1285,47.0195
410,SSS019-3,135,-121.1285,47.0195
411,SSS020-1,136,-121.0983,46.9891
412,SSS020-2,136,-121.0983,46.9891
413,SSS020-3,136,-121.0983,46.9891
414,SSS021-1,137,-121.1082,47.3543
415,SSS021-2,137,-121.1082,47.3543
416,SSS021-3,137,-121.1082,47.3543
417,SSS022-1,138,-121.1073,47.4636
418,SSS022-2,138,-121.1073,47.4636
419,SSS022-3,138,-121.1073,47.4636
420,SSS023-1,139,-120.6423,46.8986
421,SSS023-2,139,-120.6423,46.8986
422,SSS023-3,139,-120.6423,46.8986
423,SSS024-1,140,-120.7125,46.8331
424,SSS024-2,140,-120.7125,46.8331
425,SSS024-3,140,-120.7125,46.8331
426,SSS025-1,141,-120.1377,46.2752
427,SSS025-2,141,-120.1377,46.2752
428,SSS025-3,141,-120.1377,46.2752
429,SSS026-1,142,-120.1991,46.3147
430,SSS026-2,142,-120.1991,46.3147
431,SSS026-3,142,-120.1991,46.3147
432,SSS027-1,143,-120.4197,46.2354
433,SSS027-2,143,-120.4197,46.2354
434,SSS027-3,143,-120.4197,46.2354
435,SSS028-1,144,-120.8717,46.2902
436,SSS028-2,144,-120.8717,46.2902
437,SSS028-3,144,-120.8717,46.2902
438,SSS029-1,145,-120.7891,46.3111
439,SSS029-2,145,-120.7891,46.3111
440,SSS029-3,145,-120.7891,46.3111
441,SSS030-1,146,-120.6704,46.3656
442,SSS030-2,146,-120.6704,46.3656
443,SSS030-3,146,-120.6704,46.3656
444,SSS031-1,147,-121.094,46.6674
445,SSS031-2,147,-121.094,46.6674
446,SSS031-3,147,-121.094,46.6674
447,SSS032-1,148,-121.2901,46.6399
448,SSS032-2,148,-121.2901,46.6399
449,SSS032-3,148,-121.2901,46.6399
450,SSS033-1,149,-121.2631,46.6382
451,SSS033-2,149,-121.2631,46.6382
452,SSS033-3,149,-121.2631,46.6382
453,SSS034-1,150,-121.0977,47.3966
454,SSS034-2,150,-121.0977,47.3966
455,SSS034-3,150,-121.0977,47.3966
456,SSS035-1,151,-121.104,47.3956
457,SSS035-2,151,-121.104,47.3956
458,SSS035-3,151,-121.104,47.3956
459,SSS036-1,152,-120.7743,46.8674
460,SSS036-2,152,-120.7743,46.8674
461,SSS036-3,152,-120.7743,46.8674
462,SSS037-1,153,-120.6496,46.0168
463,SSS037-2,153,-120.6496,46.0168
464,SSS037-3,153,-120.6496,46.0168
465,SSS038-1,154,-120.6364,46.029
466,SSS038-2,154,-120.6364,46.029
467,SSS038-3,154,-120.6364,46.029
468,SSS039-1,155,-120.6115,46.0284
469,SSS039-2,155,-120.6115,46.0284
470,SSS039-3,155,-120.6115,46.0284
471,SSS040-1,156,-120.9404,46.6833
472,SSS040-2,156,-120.9404,46.6833
473,SSS040-3,156,-120.9404,46.6833
474,SSS041-1,157,-120.8135,46.7239
475,SSS041-2,157,-120.8135,46.7239
476,SSS041-3,157,-120.8135,46.7239
477,SSS042-1,158,-120.8041,46.7298
478,SSS042-2,158,-120.8041,46.7298
479,SSS042-3,158,-120.8041,46.7298
480,SSS043-1,159,-121.2466,46.9006
481,SSS043-2,159,-121.2466,46.9006
482,SSS043-3,159,-121.2466,46.9006
483,SSS044-1,160,-121.158,46.9754
484,SSS044-2,160,-121.158,46.9754
485,SSS044-3,160,-121.158,46.9754
486,SSS045-1,161,-121.1579,46.976
487,SSS045-2,161,-121.1579,46.976
488,SSS045-3,161,-121.1579,46.976
489,SSS046-1,162,-120.8346,47.1683
490,SSS046-2,162,-120.8346,47.1683
491,SSS046-3,162,-120.8346,47.1683
492,SSS047-1,163,-120.9213,47.1857
493,SSS047-2,163,-120.9213,47.1857
494,SSS047-3,163,-120.9213,47.1857
495,SSS048-1,164,-120.7334,47.0822
496,SSS048-2,164,-120.7334,47.0822
497,SSS048-3,164,-120.7334,47.0822
