,target,predicted
0,-11.55,-22.86270576074176
1,-2.46,-22.33669093940109
2,-21.96,-38.08638757490612
3,-31.19,-60.114651768507116
4,-49.18,-93.88736641424931
5,-16.74,-44.48130449016378
6,-2.02,-17.586321968403745
7,-56.28,-44.458753916045715
8,-74.17,-66.92103436714844
9,-4.09,-28.0750359886151
10,-2.8,-17.304688356375518
11,-2.21,-24.935747773367027
12,-2084.19,-1609.5580030227388
13,-7.22,-25.313325624089128
14,-60.88,-856.5096534544671
15,-1531.16,-528.1943502806578
16,-55.84,-106.00629381922232
17,-6.87,-7.651297029695215
18,-33.64,-1232.925155902579
19,-1.39,-52.92252371820957
20,-14.81,-27.089449999231586
21,-3023.27,-2614.3401660077934
22,-4.87,-5.5730122830977775
23,-8.15,-12.034951087974191
24,-2.26,-34.76086261926243
25,-16.21,-54.68213157645254
26,-2.66,-15.37638940623744
27,-3685.4,-3326.3679421194793
28,-22.3,-45.5571388252816
29,-10.77,-46.314161825206526
30,-76.63,-89.77925981850646
31,-64.33,-71.69317934950935
32,-43.87,-74.89824971956455
33,-47.2,-64.22853720235797
34,-4.29,-17.065872696984073
35,-82.36,-99.22771332888104
36,-33.18,-17.99458990963236
37,-655.72,-664.2393214495439
38,-31.44,-67.50203185379081
39,-42.7,-93.88736641424931
40,-4.03,-17.791227001164906
41,-36.16,-79.12954218916352
42,-22.07,-40.875412905811764
43,-3.3,-8.482640648547228
44,-6.94,-26.316594273568672
45,-1691.56,-2322.452932239207
46,-82.28,-106.5818064929843
47,-230.42,-203.2674080853128
48,-47.19,-36.639489364175084
49,-35.0,-57.06901602012744
50,-42.42,-72.6472311040312
51,-2289.87,-2268.5095429892085
52,-8.88,-25.121695423283523
53,-9.98,-22.86270576074176
54,-56.24,-64.22853720235797
55,-12.66,-15.950138430258267
56,-42.8,-62.37026246217076
57,-43.36,-63.58074652466701
58,-30.43,-58.830702094068045
59,-70.02,-311.0640726682394
60,-3019.19,-2459.446428732169
61,-10.57,39.60020511212443
62,-1.11,-1.6696515424434302
63,-1890.34,-856.5096534544671
64,-21.29,-76.89833604378072
65,-4.84,-44.48130449016378
66,-27.46,-39.19044605692567
67,-33.13,-58.3224588262478
68,-29.9,-43.61002481924598
69,-26.77,-10.323826381589168
70,-2420.28,-2614.3401660077934
71,-7.06,-28.825129009355365
72,-2196.81,-2545.430477086726
73,-38.08,-321.79189630454016
74,-3049.36,-2482.943673318744
75,-9.91,-35.17032703898969
76,-1953.6,-1693.2741661892098
77,-2448.32,-2298.4244825675128
78,-35.91,-72.23761404440812
79,-3971.85,-3644.6839898839576
80,-2.85,-18.83797825674052
81,-2228.76,-2268.5095429892085
82,-4.79,-33.07239074728021
83,-52.27,-47.8624070700872
84,-209.54,-196.30918601231497
85,-5.3,-21.03878032177836
86,-1740.84,-1609.5580030227388
87,-35.25,-77.92921868424622
88,-15.64,-33.7744216487839
89,-25.16,-55.78402360199621
90,-50.32,-60.114651768507116
91,-16.54,-26.176237317732017
92,-24.54,-66.92103436714844
93,-2.5,-6.267467155451801
94,-26.52,-55.78402360199621
95,-2.54,-14.53271928698878
96,-33.5,-58.94432304686988
97,-0.74,-15.927888539726238
98,-8.6,-63.884442243428666
99,-1413.77,-651.9827673712612
100,-1776.15,-1679.1574619967164
101,-6.06,-25.121695423283523
102,-3800.03,-3142.167128745623
103,-29.12,-528.1943502806578
104,-39.92,-77.92921868424622
105,-9.54,-33.07239074728021
106,-3.56,-13.96594391028583
107,-2.02,-11.525676568935511
108,-0.86,-26.074719625098652
109,-77.62,-99.22771332888104
110,-38.66,-63.409020964801755
111,-1.22,-15.614430772647808
112,-5.6,-43.50273083911522
113,-1.55,-11.787228226545562
114,-3293.85,-2487.5197830478673
115,-3.04,-6.267467155451801
116,-49.41,-86.45009500668615
117,-2.71,-1469.7641800306042
118,-8.2,13.206787554531665
119,-28.09,-50.68046518330045
120,-4007.87,-3644.6839898839576
121,-93.27,-96.16832293532067
122,-11.88,-61.03400849641497
123,-2128.42,-1625.503647915978
124,-4.3,-17.60948979153747
125,-5.69,-47.818198546267894
126,-42.03,-55.78402360199621
127,-4.7,-33.12514811173476
128,-6.39,-33.07239074728021
129,-1388.85,-598.1791033719513
130,-48.59,-67.22718153922821
131,-12.16,-34.464903678654935
132,-9.11,-40.053696803691054
133,-2718.25,-2268.5095429892085
134,-7.38,-39.28013479966733
135,-7.37,-20.03952937293252
136,-29.51,-45.87212483514075
137,-2.13,-26.316594273568672
138,-29.32,-93.88736641424931
139,-1.78,-26.074719625098652
140,-53.32,-72.6472311040312
141,-3.43,-19.80569862126583
142,-19.66,-51.599776991582694
143,-3860.77,-3554.6489836175297
144,-9.84,-25.313325624089128
145,-5.38,-35.07359892884382
146,-43.22,-87.07030383164408
147,-5.0,-20.769921636059497
148,-1575.97,-647.0681672559206
149,-3.09,-38.08638757490612
150,-2738.74,-1848.6956150354195
151,-14.69,-32.36266963529474
152,-10.1,-71.78520535870916
153,-2.58,-20.37996613370519
154,-0.26,-27.499492072394737
155,-1590.24,-1625.503647915978
156,-1.64,-26.074719625098652
157,-2675.86,-2298.4244825675128
158,-13.12,-33.7744216487839
159,-4.13,-33.12514811173476
160,-5.14,-20.769921636059497
161,-17.53,-169.51207383065048
162,-21.45,-112.39903726128794
163,-88.82,-73.36244057269967
164,-1175.43,-1232.925155902579
165,-97.9,-99.7670055338658
166,-1.68,-19.600803679918382
167,-1941.4,-2487.5197830478673
168,-7.48,-63.884442243428666
169,-37.43,-57.06901602012744
170,-4.16,-33.12514811173476
171,-51.65,-135.50648838069782
172,-2505.5,-1094.9056735334652
173,-20.06,-836.8683543655849
174,-0.37,-17.445808524029143
175,-73.38,-64.22853720235797
176,-18.6,-26.297188435657645
177,-1.32,-15.927888539726238
178,-4.24,-11.342549928213014
179,-128.32,-196.30918601231497
180,-16.93,-33.7744216487839
181,-1.94,-3.4995752951196
182,-5.97,-30.88034784450879
183,-8.68,-58.00167077501838
184,-173.48,-352.4844638381346
185,-23.78,-1094.9056735334652
186,-2756.74,-2658.656693721444
187,-3.53,-15.37638940623744
188,-3.16,-30.88034784450879
189,-4.29,-28.994726222605358
190,-29.64,-89.77925981850646
191,-2.43,-18.55567172538213
192,-3840.88,-3554.6489836175297
193,-1.8,-39.644796552389266
194,-2.5,-18.83797825674052
195,-2907.84,-2298.4244825675128
