,Sample_ID,gid,Sample_Longitude,Sample_Latitude
64,S19S_0018-D,24,-83.504941,35.6922935
65,S19S_0018-M,24,-83.5044488,35.692083
66,S19S_0018-U,24,-83.5041467,35.6918387
67,S19S_0019-D,25,-84.278999,35.9563807
68,S19S_0019-M,25,-84.2789099,35.956601
69,S19S_0019-U,25,-84.2786976,35.9572803
70,S19S_0020-D,26,-88.15755,31.85294
71,S19S_0020-M,26,-88.1575,31.85302
72,S19S_0020-U,26,-88.15748,31.8531
73,S19S_0021-D,27,-87.79835,32.54069
74,S19S_0021-M,27,-87.79828,32.54082
75,S19S_0021-U,27,-87.79821,32.54108
76,S19S_0022-D,12,-87.40811,32.96161
77,S19S_0022-M,12,-87.40821,32.96156
78,S19S_0022-U,12,-87.40828,32.96142
79,S19S_0023-D,28,-102.44896,39.75841
80,S19S_0023-M,28,-102.44896,39.75861
81,S19S_0023-U,28,-102.44917,39.75854
82,S19S_0024-D,29,-96.6227,34.44205
83,S19S_0024-M,29,-96.62255,34.44223
84,S19S_0024-U,29,-96.62259,34.44251
85,S19S_0025-D,30,-97.78275,33.37853
86,S19S_0025-M,30,-97.78307,33.37834
87,S19S_0025-U,30,-97.78338,33.37834
88,S19S_0026-D,31,-105.54327,40.03489
89,S19S_0026-M,31,-105.54371,40.03496
90,S19S_0026-U,31,-105.54393,40.03497
91,S19S_0027-D,32,-105.91125,39.89064
92,S19S_0027-M,32,-105.91152,39.89078
93,S19S_0027-U,32,-105.91164,39.89071
94,S19S_0028-D,33,-111.507871,33.750675
95,S19S_0028-M,33,-111.508001,33.750788
96,S19S_0028-U,33,-111.508141,33.750837
97,S19S_0029-D,34,-111.80126,40.78319
98,S19S_0029-M,34,-111.79582,40.78466
99,S19S_0029-U,34,-111.79547,40.78464
100,S19S_0030-U,11,-121.929928,45.792233
101,S19S_0031-D,35,-122.1650676,44.2602628
102,S19S_0031-M,35,-122.1647132,44.2602364
103,S19S_0031-U,35,-122.1642723,44.2605576
104,S19S_0032-D,36,-119.02313,39.95545
105,S19S_0032-M,36,-119.02367,36.95503
106,S19S_0032-U,36,-119.02375,36.95497
107,S19S_0033-D,37,-119.2554,37.0576
108,S19S_0033-M,37,-119.2557,37.0582
109,S19S_0033-U,37,-119.256,37.0581
110,S19S_0034-D,38,-106.5233,35.8677
111,S19S_0034-M,38,-106.5232,35.8678
112,S19S_0034-U,38,-106.5233,35.868
113,S19S_0035-D,39,-110.757838,32.42735
114,S19S_0035-M,39,-110.758821,32.42728
115,S19S_0035-U,39,-110.759543,32.327329
116,S19S_0036-D,40,-119.271902,46.372515
117,S19S_0036-M,40,-119.271921,46.372735
118,S19S_0036-U,40,-119.271963,46.372753
119,S19S_0037-D,41,-75.7830393,39.8577967
120,S19S_0037-M,41,-75.7830477,39.8578837
121,S19S_0037-U,41,-75.7831181,39.8579143
122,S19S_0038-D,42,-75.7839486,39.8594333
123,S19S_0038-M,42,-75.7840693,39.8595115
124,S19S_0038-U,42,-75.784143,39.8595761
125,S19S_0039-D,43,-84.359197,35.966194
126,S19S_0039-M,43,-84.358455,35.966319
127,S19S_0039-U,43,-84.357361,35.966243
128,S19S_0040-D,44,-96.584725,39.087889
129,S19S_0040-M,44,-96.584798,39.087692
130,S19S_0040-U,44,-96.58479,39.08766
131,S19S_0041-D,45,-120.858196,44.299994
132,S19S_0041-M,45,-120.858255,44.300038
133,S19S_0041-U,45,-120.85829,44.300082
134,S19S_0042-D,46,-80.96434,25.40976
135,S19S_0042-M,46,-80.96423,25.40979
136,S19S_0042-U,46,-80.96423,25.40982
137,S19S_0043-D,47,-89.472992,43.14501
138,S19S_0043-M,47,-89.472023,43.145025
139,S19S_0044-D,48,-79.811134,33.131027
140,S19S_0044-M,48,-79.810626,33.130966
141,S19S_0044-U,48,-79.810168,33.130796
142,S19S_0047-D,49,-149.40333,68.64278
143,S19S_0047-M,49,-149.40339,68.64274
144,S19S_0047-U,49,-149.40346,68.6427
145,S19S_0050-D,50,-149.14198,68.66953
146,S19S_0050-M,50,-149.14041,68.66967
147,S19S_0050-U,50,-149.5972,68.62722
148,S19S_0051-D,51,-147.50267,65.1531
149,S19S_0051-M,51,-147.50249,65.15298
150,S19S_0051-U,51,-147.80559,64.85568
151,S19S_0052-D,52,-74.69563,42.13187
152,S19S_0052-M,52,-74.69546,42.13233
153,S19S_0052-U,52,-74.69548,42.13247
154,S19S_0053-D,53,-73.00222222,41.869567
155,S19S_0053-M,53,-72.796633,41.869617
156,S19S_0053-U,53,-72.796767,41.869583
157,S19S_0054-D,54,-77.0237,37.57261
158,S19S_0054-M,54,-77.0237,37.57267
159,S19S_0054-U,54,-77.02396,37.5728
160,S19S_0055-D,0,-117.180863,46.732428
161,S19S_0055-M,0,-117.180621,46.732323
162,S19S_0055-U,0,-117.180384,46.7322206
163,S19S_0059-D,55,-117.3915976,48.16874998
164,S19S_0059-M,55,-117.3913007,48.16841972
165,S19S_0059-U,55,-117.3903992,48.16859001
166,S19S_0060-D,56,-119.4768203,46.2531882
167,S19S_0060-M,56,-119.4769597,46.253117
168,S19S_0060-U,56,-119.4772256,46.2530248
169,S19S_0061-D,57,-89.6407,43.1095
170,S19S_0061-M,57,-89.6405,43.1095
171,S19S_0062-D,58,-106.950417,38.544583
172,S19S_0062-M,58,-106.950472,38.544667
173,S19S_0062-U,58,-106.950056,38.544778
174,S19S_0063-D,59,-97.709399,30.250335
175,S19S_0063-M,59,-97.70953,30.250384
176,S19S_0063-U,59,-97.709566,30.250278
177,S19S_0064-D,60,-78.00803,40.61043
178,S19S_0064-M,60,-78.00808,40.64061
179,S19S_0064-U,60,-78.00688,40.61507
180,S19S_0066-D,61,-106.643178,35.19845
181,S19S_0066-M,61,-106.643131,35.198511
182,S19S_0066-U,61,-106.643074,35.198601
183,S19S_0067-D,62,-85.35412,42.3921
184,S19S_0067-M,62,-85.354,42.39201
185,S19S_0067-U,62,-85.35402,42.39193
186,S19S_0068-U,63,-122.257915,44.207269
187,S19S_0069-D,64,-123.735151,39.362202
188,S19S_0069-M,64,-123.734753,39.362129
189,S19S_0069-U,64,-123.734848,39.362343
190,S19S_0070-D,65,-123.752414,39.339914
191,S19S_0070-M,65,-123.752441,39.339892
192,S19S_0070-U,65,-123.752011,39.339682
193,S19S_0071-D,66,-105.458575,40.012917
194,S19S_0071-M,66,-105.4589026,40.0128376
195,S19S_0071-U,66,-105.4588818,40.0129961
196,S19S_0072-D,67,-71.1848201,42.5235645
197,S19S_0072-M,67,-71.18851406,42.5235479
198,S19S_0072-U,67,-71.1854501,42.5233858
199,S19S_0073-D,68,-70.9164986,42.7688065
200,S19S_0073-M,68,-70.9167967,42.7694593
201,S19S_0074-D,69,-119.272998,46.376172
202,S19S_0074-M,69,-119.272953,46.376303
203,S19S_0074-U,69,-119.272955,46.376327
204,S19S_0075-D,70,-119.465555,46.694742
205,S19S_0075-M,70,-119.465591,46.694842
206,S19S_0075-U,70,-119.465706,46.694858
207,S19S_0076-D,71,-119.462605,46.679191
208,S19S_0076-M,71,-119.46257,46.679318
209,S19S_0076-U,71,-119.462645,46.679398
210,S19S_0077-D,72,-105.223141,40.66403
211,S19S_0077-M,72,-105.223622,40.664282
212,S19S_0077-U,72,-105.224786,40.664703
213,S19S_0080-D,73,-106.681374,34.950811
214,S19S_0080-M,73,-106.681271,34.950833
215,S19S_0080-U,73,-106.681382,34.950903
216,S19S_0081-U,74,-76.9259674,38.9603293
217,S19S_0082-D,75,-76.5465418,38.8748619
218,S19S_0082-M,75,-76.5464751,38.8748139
219,S19S_0082-U,75,-76.5464942,38.8749661
220,S19S_0083-D,76,-88.3227,40.31083
221,S19S_0083-M,76,-88.3227,40.31083
222,S19S_0083-U,76,-88.3227,40.31083
223,S19S_0084-D,77,-71.722778,43.954722
224,S19S_0084-M,77,-71.722778,43.954722
225,S19S_0084-U,77,-71.722778,43.954722
226,S19S_0085-D,78,-115.9902503,43.6479639
227,S19S_0085-M,78,-115.98908,43.64815
228,S19S_0085-U,78,-115.98891,43.64819
229,S19S_0086-D,79,-111.8064,40.7797
230,S19S_0086-M,79,-111.8054,40.7799
231,S19S_0086-U,79,-111.8054,40.7801
232,S19S_0087-D,80,-116.7743431,43.1233451
233,S19S_0087-M,80,-116.7744702,43.1233625
234,S19S_0087-U,80,-116.7745057,43.1231912
235,S19S_0089-D,81,-80.44539,37.21008
236,S19S_0089-M,81,-80.44529,37.21012
237,S19S_0089-U,81,-80.44513,37.21014
238,S19S_0090-D,82,-75.930606,37.291383
239,S19S_0090-M,82,-75.930615,37.291374
240,S19S_0090-U,82,-75.930807,37.291396
241,S19S_0097-D,83,-111.8865,41.720847
242,S19S_0097-M,83,-111.886477,41.720805
243,S19S_0097-U,83,-111.88642,41.720744
244,S19S_0098-D,84,-111.580533,41.950204
245,S19S_0098-M,84,-111.580451,41.950345
246,S19S_0098-U,84,-111.580465,41.950373
247,S19S_0099-D,85,-84.7119066,39.2385932
248,S19S_0099-M,85,-84.7121004,39.2386399
249,S19S_0099-U,85,-84.7123967,39.2386771
250,S19S_0100-D,86,-106.950961,38.92352
251,S19S_0100-M,86,-106.950743,38.922712
252,S19S_0100-U,86,-106.95145,38.922389
