,target,predicted
0,-127.36,-277.4295461020333
1,-47.58,-30.692959500853096
2,-170.32,-167.20488912980989
3,-33.13,-58.18159649006225
4,-16.93,-52.724352391923006
5,-10.1,-69.92357485250199
6,-0.68,-22.117045738082176
7,-165.39,-205.66354205898776
8,-1.38,-26.004094052325893
9,-7.91,-76.82003103037158
10,-2.5,-38.32351969684988
11,-3.29,-85.54571809975775
12,-74.17,-134.70685663784144
13,-3.3,-12.295046527304919
14,-31.41,-93.24268286308596
15,-8.26,-63.587156378200376
16,-17.33,-47.904254066677744
17,-29.51,-47.904254066677744
18,-93.27,-132.6444637200887
19,-12.93,-32.354916445892755
20,-4.55,-97.26064266083829
21,-23.47,-46.10552117271195
22,-13.61,-100.61338233291029
23,-47.82,-107.11132503931518
24,-3.46,-35.79273311671601
25,-5.77,-89.56641281375417
26,-21.63,-33.52989368870825
27,-11.52,-70.62120091973236
28,-1.3,-45.540908211627446
29,-11.46,-43.07519418373714
30,-35.91,-100.61338233291029
31,-3.73,-47.98441352132821
32,-11.39,3.3196963306908134
33,-7.38,-92.73253412573152
34,-1740.84,-1510.033306329602
35,-5.28,-29.391996579666433
36,-35.25,-83.60575854991768
37,-16.54,-70.06899016279604
38,-58.67,-564.4345635515969
39,-3.77,-31.771492479289453
40,-13.09,-89.56055052903884
41,-27.73,-64.39321524818423
42,-38.66,-85.28218771714073
43,-13.12,-52.724352391923006
44,-47.31,-112.69898855216442
45,-4.16,-76.75150685769353
46,-5.17,-34.17708000808804
47,-10.77,-69.92357485250199
48,-1.98,-66.89305070204682
49,-347.97,-270.5360486367106
50,-70.85,-127.2194478349333
51,-3.78,-69.41082975237192
52,-33.71,-784.2916529040531
53,-2.08,-98.8346315836585
54,-95.54,-132.6444637200887
55,-26.52,-50.13861764847964
56,-1.22,-30.52004598665277
57,-2.02,-36.893397228065446
58,-2.7,-37.78655035606069
59,-2.54,-16.867858335891192
60,-1599.21,-2639.070294432299
61,-1.84,-38.00529503561406
62,-49.41,-46.10552117271195
63,-2.2,-56.812532399695115
64,-1.68,-33.52989368870825
65,-22.07,-56.36261194874247
66,-16.41,-72.96547334587792
67,-34.83,-137.52613302173717
68,-22.83,-83.43856817407813
69,-2.15,-38.837073726522505
70,-3.91,-34.17708000808804
71,-7.1,-49.44893494098046
72,-5.69,-76.75150685769353
73,-173.48,-334.7334679862567
74,-6.06,-40.73862773131123
75,-9.4,-26.004094052325893
76,-7.46,-32.419429527181045
77,-2.07,-85.54571809975775
78,-82.29,-109.63701443597057
79,-1821.88,-1783.725448481911
80,-2785.54,-2059.821411800216
81,-5.13,-69.41082975237192
82,-2.46,-23.608705927438844
83,-8.97,-50.11999666809415
84,-19.66,-64.39321524818423
85,-3.04,-12.295046527304919
86,-114.34,-277.4295461020333
87,-15.72,-118.22077838246365
88,-9.31,-39.19379952261415
89,-2.05,-66.82573530478871
90,-38.07,-83.60575854991768
91,-0.75,-45.540908211627446
92,-7.45,-20.843301116485257
93,-6.87,-23.0245368630571
94,-4.03,-29.391996579666433
95,-54.03,-91.67215650810864
96,-12.66,3.7135823542242163
97,-16.74,-55.755042055505065
98,-6.65,-8.90678406263355
99,-7.37,-93.7674782265671
100,-1.22,-59.31989603031892
101,-37.03,-137.52613302173717
102,-3860.77,-3618.101112987567
103,-5.14,-41.31497697166989
104,-43.22,-86.37625283992152
105,-4.36,-42.61137505048723
106,-11.61,3.3196963306908134
107,-2.26,-66.82573530478871
108,-2448.32,-2367.7207003586373
109,-47.08,-151.155648115268
110,-82.36,-148.6347648905176
111,-12.16,-26.004094052325893
112,-5.6,-76.82003103037158
113,-1.97,-29.192421248517707
114,-209.54,-205.66354205898776
115,-9.45,-70.06899016279604
116,-1691.56,-2060.2928287243403
117,-2.86,-12.454346851033854
118,-5.3,-48.28917454044708
119,-2.41,-45.69407639656217
120,-31.44,-95.38123854999532
121,-5.78,-25.736962573794983
122,-42.03,-50.13861764847964
123,-39.92,-83.60575854991768
124,-16.97,-110.91604497706629
125,-2.89,-27.909525307197097
126,-6.45,-87.2300602230074
127,-2.56,-3.809530563461263
128,-167.81,-234.85715071196807
129,-991.01,-331.78080527401715
130,-54.1,-49.24885463997225
131,-33.64,-1271.215215027652
132,-5.81,-92.73253412573152
133,-1.25,-13.287446619839907
134,-6.95,-44.86098690114318
135,-4.31,-66.73684840154792
136,-1671.03,-981.5241629611502
137,-4.78,-45.01137220544147
138,-1890.34,-613.5500168409916
139,-22.17,-51.777106747545126
140,-2.66,-45.82343013762674
141,-3.66,-30.18866602442574
142,-7.29,-93.7674782265671
143,-1.64,-36.893397228065446
144,-0.99,-23.516167237893686
145,-44.74,-112.69898855216442
146,-17.87,-52.303165508132906
147,-2936.54,-2060.2928287243403
148,-2.28,-93.45706722318559
149,-4.79,-57.691104443844935
150,-1.54,-40.73862773131123
151,-1.29,-38.00529503561406
152,-1.94,-38.837073726522505
153,-25.63,-50.152568416543
154,-15.32,-32.419429527181045
155,-21.45,-118.22077838246365
156,-8.86,-35.009413801287685
157,-2.85,-63.587156378200376
158,-3971.85,-3690.45699532072
159,-2718.25,-2373.6310883337014
160,-17.09,-50.152568416543
161,-15.64,-52.724352391923006
162,-12.94,-457.12326695262175
163,-21.52,-51.777106747545126
164,-8.59,-44.86098690114318
165,-5.59,-8.90678406263355
166,-0.61,-22.250592233871775
167,-5.0,-27.909525307197097
168,-3114.61,-2893.5133405555466
169,-50.95,-69.81934166772038
170,-5.57,-119.34227128627782
171,-1.16,-12.732442754437988
172,-9.91,-76.93995525731779
173,-47.48,-508.5086998881674
174,-9.74,-67.0989260020153
175,-33.5,-129.2536581434661
176,-4.57,-16.867858335891192
177,-4.84,-55.755042055505065
178,-45.05,-85.28218771714073
179,-7.84,-44.63157214616492
180,-19.87,-635.7658535679798
181,-9.11,-50.77132944611301
182,-27.46,-77.43686734526385
183,-6.86,-58.38803589726085
184,-39.09,-66.19263136351417
185,-3.79,-86.37625283992152
186,-1939.15,-1735.4304095894468
187,-1.67,-38.9562497558665
188,-3.35,-31.771492479289453
189,-1.16,-56.812532399695115
190,-1.63,-85.54571809975775
191,-3.6,-93.45706722318559
192,-49.18,-126.0921167511171
193,-10.36,-72.96547334587792
194,-436.09,-334.7334679862567
195,-1.16,-3.809530563461263
196,-22.3,-117.5468369803036
197,-17.53,-1067.698938615309
198,-24.5,-47.904254066677744
199,-10.88,-73.59282579650778
200,-6.16,-47.745393861215796
201,-5.69,-37.9084487981402
202,-0.26,-18.66992663771862
203,-1752.9,-818.6805875856277
204,-3.07,-95.56337419657956
205,-3840.88,-3618.101112987567
206,-3.47,-22.209734718435193
207,-4.15,-25.736962573794983
208,-4.62,-72.48863802977037
209,-4.7,-91.23370833487907
210,-26.32,-74.20553707661105
211,-0.71,-22.250592233871775
212,-1.31,-5.585042725758206
213,-2.86,-12.454346851033854
214,-3555.34,-3332.760436413409
215,-1.01,-22.117045738082176
216,-3824.62,-3234.5819653568356
217,-11.88,-88.39864002421419
218,-56.1,-49.24885463997225
219,-20.44,-57.02336001393971
220,-81.84,-137.52613302173717
221,-15.99,-117.5468369803036
222,-3.51,-16.867858335891192
223,-11.67,-56.36261194874247
224,-54.61,-66.19263136351417
225,-2.5,-12.295046527304919
226,-9.98,-73.59282579650778
227,-46.59,-68.9884632981473
228,-2.51,-85.27083599006792
229,-41.22,-55.755042055505065
230,-41.53,-107.11132503931518
231,-35.0,-83.43856817407813
232,-16.87,-73.39839426810941
233,-78.34,-106.60964335455174
234,-2420.08,-1067.698938615309
235,-7.5,-58.38803589726085
236,-1138.3,-1074.7797513876362
237,-3.28,-508.5086998881674
238,-669.87,-647.4484744633794
239,-13.59,-282.41373994373043
240,-3.11,-2.6641270735164513
241,-16.21,-67.0989260020153
242,-1694.52,-981.5241629611502
243,-1.09,-23.516167237893686
244,-2738.74,-2310.916969375555
245,-23.85,-57.99953715649766
246,-38.08,-331.78080527401715
247,-326.59,-324.2829899347402
248,-132.3,-324.2829899347402
249,-2727.43,-1271.215215027652
250,-12.45,-73.39839426810941
251,-2.7,-23.608705927438844
252,-1713.76,-1510.033306329602
253,-5.6,-41.31497697166989
254,-18.67,-93.20308560950083
255,-1413.77,-635.7658535679798
256,-41.12,-118.48791945346674
257,-26.93,-613.5500168409916
258,-33.1,-15.262824409321325
259,-2.58,-41.77529988680274
260,-42.31,-107.11132503931518
261,-91.47,-91.67215650810864
262,-6.7,-47.745393861215796
263,-5.14,-9.031015303463597
264,-1918.37,-1672.080290680704
265,-61.3,-151.155648115268
266,-6.64,-76.75150685769353
267,-4.28,-68.1441815874284
268,-1185.05,-1074.7797513876362
269,-42.8,-89.56055052903884
270,-0.5,-18.66992663771862
271,-694.32,-647.4484744633794
272,-2.07,-85.27083599006792
273,-1842.39,-1713.3222392641978
274,-1388.85,-457.12326695262175
275,-13.69,-63.40504492035423
276,-88.98,-66.13723919134357
277,-15.13,9.652132217393726
278,-4.1,-7.460604855817677
279,-35.76,-99.28264000957975
280,-3.41,-30.18866602442574
281,-40.96,-68.1441815874284
282,-1.15,-38.00529503561406
283,-3564.45,-2639.070294432299
284,-0.87,-47.467439531155065
285,-4.09,-42.233682064609965
286,-1.72,-88.69589555061752
287,-93.9,-109.63701443597057
288,-2675.86,-2367.7207003586373
289,-39.93,-146.05178586580837
290,-5.01,-42.233682064609965
291,-67.87,-95.38123854999532
292,-4.12,-66.73684840154792
293,-3049.36,-2639.070294432299
294,-3890.98,-3234.5819653568356
295,-7.65,3.7135823542242163
296,-3.73,-41.77529988680274
297,-1575.97,-508.5086998881674
298,-1590.24,-1628.1508968810542
299,-10.71,-85.24649177865108
300,-1531.16,-564.4345635515969
301,-29.32,-126.0921167511171
302,-5.38,-31.54168328782894
303,-30.43,-50.79589139668641
304,-57.26,-171.30032828135253
305,-55.85,-49.24885463997225
306,-1739.12,-1672.080290680704
307,-21.29,-127.2194478349333
308,-25.35,-93.20308560950083
309,-36.16,-107.34541856667835
310,-115.73,-77.43686734526385
311,-57.78,-133.61727974862552
312,-9.31,-36.71581079665189
313,-32.54,-68.9884632981473
314,-1515.51,-784.2916529040531
315,-5.02,0.061681775369359926
316,-7.5,-81.16459955706945
317,-1.8,-3.809530563461263
318,-167.92,-167.20488912980989
319,-0.36,-18.66992663771862
320,-3.19,-38.837073726522505
321,-8.56,-20.843301116485257
322,-48.59,-76.92302135008583
323,-24.54,-134.70685663784144
