Sample_ID,Sample_Longitude,Sample_Latitude,Respiration_Rate_mg_per_L_per_H,mean.error,predict.error,pca.dist,mean.error.scaled,pca.dist.scaled,combined.metric
600153,145.939810269,-36.4728584846,-4.414409002060808,1.9934541968838488,19.41203667869929,3.032696612037109,0.20410680895260072,0.20892496421240273,0.04264300775592983
600155,145.943807138,-36.4814276773,-5.804281947617779,1.820979471407589,19.395083774384183,2.7553596150392075,0.18644737845403964,0.1898189903597657,0.03539125313337094
601730,145.951913667,-43.1395693322,-3.150207155659985,2.205499013049209,19.43495650308109,4.03919156973043,0.22581776215639496,0.27826322976175194,0.06283677983520958
600676,145.956361485,-36.7394204177,-17.97651460571597,3.45235251863146,19.61560721193697,0.4874120225899305,0.353481237270885,0.033578215167356804,0.011869269042705279
601279,145.957,-38.3929999995,-7.4215994960942435,1.7244173584964753,19.386256049231807,0.9094978885012024,0.17656052739780917,0.0626560576656998,0.011062586586123501
600331,145.960563595,-37.0184513608,-7.814096463178672,1.7202247807024222,19.385883567076213,0.9327738011873028,0.17613125559604548,0.0642595544367428,0.011318116006985944
600677,145.985732436,-36.7229577723,-18.237275407189447,3.5192522353672326,19.62749206282428,0.5320297963550278,0.36033099972046445,0.03665197030333411,0.013206841101125154
600502,145.993537612,-36.5647292812,-5.425782931327212,1.860596244544113,19.398843438857497,2.4315092351387126,0.1905036809056009,0.16750867129839567,0.031911018465950756
600678,145.993665201,-36.7269111477,-6.147166424579716,1.7903522258218203,19.39223219416986,1.6061793147716532,0.18331150035195395,0.11065101419161114,0.020283603426929586
601172,145.993878139,-38.5818485191,-12.251614056924456,2.1589125401714857,19.42972495266473,2.0991989642673756,0.22104784251926823,0.14461554338918084,0.03196695386093005
601398,145.994225726,-36.0103078634,-8.685265866591433,1.7386518312894992,19.38752739702872,3.848370316204956,0.17801797388614501,0.2651173966422973,0.047195661792231225
600796,146.002,-38.206,-10.41858991660262,1.882165246659533,19.400924060359237,2.1360876734629017,0.19271209893745336,0.14715683690925377,0.0283589029137788
600696,146.006499355,-37.867570691,-3.96764281376986,2.0631856840879474,19.41932139769869,1.708933696024013,0.21124651216674833,0.1177298480388902,0.02487001977613685
600170,146.010407912,-36.852184176,-4.900681228196105,1.924954502132616,19.405121958271053,0.4581294383607003,0.19709322713479085,0.031560913852792034,0.006220442362569908
600167,146.010620947,-36.7476498064,-9.617919370023987,1.7993148046997056,19.393061701198818,1.9121477148731485,0.18422916546691406,0.13172942895542492,0.024268402763891077
600161,146.014609643,-36.839329071,-3.771976426498695,2.095605332926094,19.422792541019454,0.625765540840693,0.21456591177074313,0.043109502845283906,0.009249829783981787
600200,146.014859611,-37.1019003387,-9.610011036414909,1.7986321286945648,19.392998373497203,0.6897985820315081,0.1841592672865718,0.0475207917246605,0.008751394184891263
600657,146.018714745,-37.9063867522,-3.825208619279316,2.086677168081389,19.42183127266544,1.574382837728695,0.21365177025743215,0.10846052873325258,0.0231727839669165
600159,146.019,-36.7979999995,-4.296052025158192,2.011322102519889,19.413879699333098,0.6894618112820071,0.2059362772231731,0.04749759131070942,0.009781477131595233
300405,14.6038294045,57.7728502273,-10.734055639618628,1.921811519101906,19.40481043182452,1.2720653185536723,0.19677142177904544,0.08763362615957335,0.017243793215072595
600491,146.048,-36.9900000004,-6.144435296598926,1.790575673576618,19.39225282484985,1.0035295224469818,0.1833343788350767,0.06913397427594704,0.012674634230280922
600386,146.052,-37.0390000005,-9.121382007074072,1.7619384288924702,19.38962958406635,1.7246998512077965,0.18040225396418016,0.11881599143828767,0.021434672662455828
600320,146.059392441,-37.1687235962,-6.971434459381515,1.7387314116504438,19.38753453386873,1.148540249370249,0.1780261220008863,0.07912388253535173,0.014086117965422324
600500,146.060140389,-36.6144781873,-5.422227321340229,1.860996163473642,19.39888180026252,2.4232480886192747,0.1905446280097147,0.16693955411928962,0.031809435239767675
600173,146.064609009,-36.972898426,-7.225064111207046,1.7294276677665723,19.386702361106423,1.3004394792648006,0.1770735255086179,0.08958834543073298,0.015863724169903767
600390,146.073324903,-37.0353754862,-9.13163439207882,1.7625951222293292,19.389689268912985,1.6787172479002261,0.18046949181777933,0.1156482120724598,0.020870974062351593
600087,146.077123549,-37.5187961982,-4.355275596694007,2.0023251803264417,19.412949660158866,2.4500635747244814,0.20501509574723556,0.16878689501472632,0.03460386144232271
601839,146.089726196,-41.2523880991,-4.132029304395085,2.036814341482597,19.416537308226765,1.6230206677396573,0.20854638963803018,0.11181122885079038,0.023317828097823894
600319,146.101649099,-37.1603673025,-6.084104579071946,1.7955967379380535,19.39271708723114,1.057432467127146,0.18384847814368396,0.07284739247397834,0.013392882243076575
600388,146.102114867,-37.0601932462,-8.524795343198335,1.7324104831992084,19.386968676469028,1.2709280622488128,0.17737893154232642,0.08755527963725719,0.01553046195294629
600172,146.105,-36.9770000003,-7.850349006964935,1.72023018068402,19.38588404624945,1.7248478412271295,0.1761318084921261,0.11882618659245187,0.020929071140751373
600128,146.119037237,-36.9682498516,-20.124678945214363,4.014194152081812,19.722247921337484,0.584857112685904,0.41100736609768634,0.040291287579601945,0.01656001598477662
