Sample_ID,Sample_Longitude,Sample_Latitude,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment,mean.error,predict.error,pca.dist,mean.error.scaled,pca.dist.scaled,combined.metric
100001,-67.9273612252,47.1601807342,-82.9963064022987,120.89908302621818,993.3696164532233,1.2039657540337236,0.11986814346044154,0.0816341671712191,0.00978533606175332
100002,-68.0024586084,46.8479089414,-506.2060204460578,160.60912863041912,1003.9496858225796,1.6655219801216468,0.1722016329157085,0.1129297069265162,0.019446679937438448
100003,-67.8319392853,46.7736187052,-522.6861022304474,160.49887234057468,1003.9684923394965,1.7869707531643406,0.1718344378826122,0.1211644672659112,0.02082022812398399
100004,-67.2980373631,45.1687180464,-77.41508647413954,121.03854885784521,993.386009502862,1.1721722824213456,0.12003865387835852,0.0794784301264879,0.00954048376474876
100005,-67.9355420529,44.6060839859,-56.24221194021366,122.6421398405193,993.5836550919372,0.6794959457079554,0.12134737450034275,0.0460728101594617,0.00559081454870334
100006,-68.6437497835,45.2562592587,-125.04261889363556,118.26371799937814,993.0529344355073,1.3545620919074737,0.11748064498129987,0.0918452604520458,0.010790040436381789
100007,-68.6976688239,44.8272759862,-81.69409624499329,121.03334173531991,993.3888136400553,1.347941926024844,0.12006075056320778,0.0913963841226708,0.01097311847653106
100008,-69.8848789022,45.0515545607,-65.29473857222044,121.88034857162756,993.4902605195042,0.5210001108770114,0.12077109075657108,0.0353260962822754,0.00426637118018201
100009,-69.6814483853,44.4726905408,-80.96778526171566,121.04827273192723,993.3901930678809,1.1437745716879713,0.12012024181830809,0.0775529405870045,0.00931567797703181
100010,-70.9770838575,44.389592367,-56.38404061053372,122.56192882687978,993.5736021688429,1.7855308758421216,0.1212600315476549,0.12106683725805238,0.014680568505286202
100011,-70.2064326548,44.0731455038,-84.63385314472738,120.85585028908554,993.3666436522047,2.0315609376886314,0.11996977338240418,0.1377487562666563,0.016525687073018748
100013,-69.9744186896,43.918531399,-80.04461544928854,121.10313543672014,993.3966319030029,1.9070881381785978,0.12025468015186005,0.1293089536481616,0.01555000686173133
100014,-70.3019546667,43.7268608231,-81.20430106456568,120.61075693721764,993.3331755368683,0.8172345001292387,0.11974271401955594,0.0554120892376888,0.00663519395481464
100015,-70.7813953823,43.8061260977,-68.62832290496868,121.66671013521777,993.4637734416123,1.0746874305154586,0.12056293214345434,0.0728685289141949,0.00878524350687539
100016,-70.8521447672,43.4072254227,-62.542925719873416,122.10937184414135,993.5200615679775,0.2996025607797712,0.12103873443262551,0.0203143697814316,0.0024588256091408
100017,-70.7435056312,43.3151044661,-59.73706688766183,122.29508971678156,993.540952964851,0.1298885912550449,0.12113922252863288,0.0088070170904973,0.00106687520313917
100018,-71.1021736139,43.2522405659,-55.77263625031907,122.58428558779167,993.5758990400457,0.5490647435328855,0.1213472951410578,0.0372290016648851,0.0045176386528357
100019,-70.8894448683,43.1802865919,-73.53274336676657,121.3138421053472,993.418638170875,0.609866390017029,0.12018090089343232,0.0413516203994649,0.0049696749930108804
100020,-71.2312026375,43.0816073977,-54.22597326014729,122.68111916596533,993.5877868113178,0.6441349780137788,0.1213915090605876,0.0436751812082966,0.0053017961553697
100021,-71.0594449203,43.0980643491,-56.424405551465085,122.51718285481381,993.5677345893898,0.3008549333950887,0.12126173935431765,0.0203992861464502,0.00247365291970495
100022,-71.527171193,43.2078545482,-164.78377851638007,117.32761585191543,992.939610516419,1.921781244528144,0.11661423314567747,0.1303052108057965,0.015195442233003769
100023,-71.3479227542,43.2227657814,-56.06454088964726,122.55716367888508,993.5725160621681,1.1587485582646029,0.12129547472819005,0.0785682426579487,0.00952997229175548
100024,-71.5018674879,43.0229070829,-86.39076515383425,120.33750498359711,993.2995980733904,0.3074753264775652,0.11937924420353899,0.0208481778809729,0.00248883971845144
100025,-71.514167281,42.8933420742,-87.92013618915675,120.11332876032932,993.272543217352,0.18745765253204,0.11906861640322208,0.0127104523472153,0.0015134159748419701
100026,-71.4705561494,42.7933420569,-80.31512479864725,120.92824287664287,993.3722106022831,0.90623949685413,0.11983835799030065,0.061447019016522095,0.00736370986233875
100027,-71.7895840108,42.4104253072,-59.714410601175516,122.32200893736758,993.5436094904787,0.44835295793522184,0.12107386329328099,0.030400300172299798,0.00368068178713568
100028,-71.4022227837,42.6177864704,-121.92509200732748,118.84586469957371,993.1211917248427,0.7959230533885913,0.11780268906700817,0.053967079527023995,0.00635746708937647
100029,-71.3729172203,42.6395920302,-253.27842786100672,116.92430043997501,992.8910195448686,2.5626886441102243,0.11572657286617674,0.1737615480176018,0.02010882844799862
100030,-71.6311427616,42.3273972203,-71.83176826339714,121.41689928891893,993.431604403346,0.0962171939778126,0.12033646389685823,0.0065239484359206,0.00078506888542408
100031,-71.4852783566,42.4266753195,-75.7519662060289,121.19174550585699,993.4036283254593,0.551602251699332,0.12005938861592727,0.0374010558658987,0.00449034790084988
100032,-71.4427783441,42.4594531053,-65.28205223350312,121.87533547199132,993.4880009854257,0.2902750249416995,0.12073251337333388,0.0196819218755426,0.0023762478960518097
100033,-71.4646272019,42.2604393318,-73.644214549831,121.16956248497509,993.4006031980928,0.3270884278314775,0.12015840091475279,0.0221780323135488,0.0026648768982317
100034,-71.2979171961,42.6479253679,-252.66428023146176,116.56788965560195,992.8485718888853,2.2188490465721964,0.11559604210310623,0.1504477128096962,0.01739116014426563
100035,-71.0270868187,42.5729253616,-84.47010452773387,120.36953833052254,993.3029664399494,0.652526154161573,0.11950021884727799,0.0442441398137363,0.00528718439045101
