Sample_ID,Sample_Longitude_avg,Sample_Latitude_avg,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_avg,mean.error_avg,predict.error_avg,pca.dist_avg,mean.error.scaled_avg,pca.dist.scaled_avg,combined.metric_avg,Sample_Longitude_std,Sample_Latitude_std,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_std,mean.error_std,predict.error_std,pca.dist_std,mean.error.scaled_std,pca.dist.scaled_std,combined.metric_std,ensemble_spread_metric
S19S_0084-M,-71.722778,43.954722,-48.68361505949957,76.01677176532681,934.7521378858994,2.541720095502059,0.1783904619845429,0.179436167552251,0.0320097008263818,0.0,0.0,22.78556472240525,17.54668949607115,210.3561643721461,0.0,0.0575072203260866,0.0,0.0103188752218958,0.0015230617041373793
S19S_0059-M,-117.39130070000002,48.16841972,-145.38707084326433,73.49795969178923,934.5508094181988,2.6262599193290828,0.1727075653296796,0.1854043707465792,0.0320207374731229,0.0,0.0,54.37639277341323,17.17740437506097,210.3250075098644,0.0,0.056862293725855,0.0,0.0105425177874493,0.0037555891763576942
S19S_0059-D,-117.3915976,48.16874998,-145.8282324309127,73.54399161922221,934.5546122486548,2.6262599193290828,0.1728202571832982,0.1854043707465792,0.0320416310353313,0.0,0.0,59.80422368476924,17.25775751357168,210.33068914088247,0.0,0.0570756575338822,0.0,0.0105820763700166,0.004130470664115287
S19S_0013-U,-78.1474,38.8944,-1251.2215453136755,118.71421800611508,939.882540431474,1.6909033635390731,0.2701286493314858,0.1193716097187838,0.0322456917018603,0.0,0.0,656.3057025646492,34.50545230382438,209.00849444652545,0.0,0.0771171196795489,0.0,0.0092055947130238,0.029184680613849445
S19S_0032-D,-119.02313,39.95545,-171.59898557151087,73.43554011781603,934.5471375856298,2.668341503336328,0.1716295805414606,0.1883751770805067,0.0323307526267507,0.0,0.0,113.74315481568736,17.52765487758245,210.34780539720052,0.0,0.0531879415441215,0.0,0.0100192879069215,0.007981723153058338
SSS028-2,-120.8717,46.2902,-96.18050262296106,74.50118735327963,934.6297043875596,2.6201606682613363,0.1749294288303732,0.1849737858688533,0.0323573587106302,0.0,0.0,39.80623567817564,17.105771432685035,210.32183164581687,0.0,0.0569999275457615,0.0,0.0105434923923898,0.0027428939219564935
SSS028-3,-120.8717,46.2902,-84.44198859283095,74.874332099277,934.6596226083184,2.6201606682613363,0.1759693231209023,0.1849737858688533,0.0325497118944528,0.0,0.0,32.67042561318074,17.004617368719476,210.31313451792195,0.0,0.0573123723836334,0.0,0.0106012864969262,0.0022511928172915894
SSS028-1,-120.8717,46.2902,-78.40491376471294,75.01027398719454,934.6703636744188,2.6201606682613363,0.1761342124025275,0.1849737858688533,0.0325802120891242,0.0,0.0,26.87377636245746,17.137056684468952,210.3246686673,0.0,0.0570522922482099,0.0,0.0105531784896476,0.0018517681109197746
SSS006-1,-120.6206,46.6218,-230.3972731873124,72.25436853958637,934.4535149805682,2.748329550760503,0.168960153467314,0.1940220414638749,0.0327819939017778,0.0,0.0,104.08891243343338,17.06223285373614,210.31718436815464,0.0,0.0526936051466516,0.0,0.0102237208426446,0.0075232112602593715
SSS006-2,-120.6206,46.6218,-227.5196345432433,72.3030157311087,934.4573503189176,2.748329550760503,0.1690222978695982,0.1940220414638749,0.0327940512855745,0.0,0.0,104.5938273503162,17.073208033400686,210.31771685311352,0.0,0.0526190099880428,0.0,0.0102092477376881,0.0075597048838294606
