GL_id,lon,lat,rate.mg.per.L.per.h,mean.error,predict.error,pca.dist,mean.error.scaled,pca.dist.scaled,combined.metric
300155.0,-0.498271735081,42.4025079835,-2.746895252255229,1.6590765860687124,8.245504480768103,0.4217444790198283,0.001389072562760893,0.028569381825084707,3.96849444282649e-05
300083.0,0.5138142056589999,41.5395944221,-7.940821783317807,2.92628578489676,8.590631962714635,5.611106647671005,0.002450051630364558,0.38010183002549086,0.000931269108358506
300020.0,0.518770311069,40.8149286152,-7.566380054946224,2.7591501251662414,8.535146070052365,4.375367657058881,0.0023101162222344666,0.2963916670827705,0.0006846991982630254
300112.0,0.523215611437,40.981515866,1.816779852371846,3.2799803888237657,8.717458366691174,2.611933089587126,0.0027461847167073467,0.1769348917415928,0.00048589589555303106
300051.0,0.528682410889,41.235617296,-4.505569043655164,1.7149941812992224,8.256937329652905,4.072622655194414,0.0014358899297001273,0.27588342575616553,0.0003961382328144508
300157.0,0.53147795512,40.7732811277,-7.705748316145694,2.820805719327361,8.555276379528332,4.821181789212699,0.0023617377657539677,0.32659155065711454,0.0007713235991630575
300126.0,-0.547902122188,42.6333827096,-2.175911596058405,1.7558286419289215,8.265515304186632,1.9994733944424672,0.0014700788449992462,0.13544627540278809,0.00019911670410358053
300162.0,0.551863990807,41.223708827,-6.359265067207261,2.260898791020584,8.387340005458453,4.589181361318196,0.0018929520819938195,0.31087561568268307,0.0005884726439476455
300014.0,-0.552115636536,42.5811851193,-0.7537680437662702,2.177253086336663,8.36518021478844,1.2037936510293492,0.0018229191767350245,0.0815461545218078,0.00014865204886680097
300059.0,0.5731497365680001,41.1899195902,-4.660408745897886,1.7450080775842518,8.263223476026758,3.953360282744317,0.0014610192577740506,0.2678044764743372,0.00039126749744710433
300042.0,0.576806259871,41.8780226341,37.94100000881415,22.514260040752557,23.919191336802182,1.2911815891519367,0.018850209300812878,0.08746589857378317,0.0016487504947994833
300143.0,0.610354253647,41.7817638202,23.921836562696203,14.93680361133732,16.98069230472024,4.583783952229193,0.012505935076222684,0.31050998993344203,0.0038832177746261853
300018.0,0.631227983374,41.6149365674,-21.4693195573368,9.913315197565776,12.787088301494366,5.360098108599435,0.0082999870304775,0.36309826708434983,0.003013710907588959
300052.0,-0.648280148493,42.4061675578,-1.9624477952395625,1.8043719156173397,8.27596320882313,1.2510084233563425,0.0015107220137073013,0.08474452919058657,0.00012802542578948013
300077.0,-0.68933734489,41.5685435535,-14.45239161386531,6.187882937720329,10.174758192451348,4.940280394520931,0.005180844864269329,0.33465940619322926,0.0017338184658556152
300049.0,-0.693616038244,40.9894170896,296.8913542491875,162.97511557736297,163.17513323567024,2.6924869709191874,0.13645196572735213,0.1823916901296045,0.02488770465051862
300242.0,0.724716805109,42.7403664075,3.973729641535363,4.337070082011957,9.167659784274756,3.261148180105878,0.0036312398742058037,0.22091335436603216,0.0008021893811184928
300073.0,0.727088136305,41.6972472602,-16.592371311784934,7.315090653847477,10.89708035658782,5.590691448077898,0.006124606788313349,0.37871888451885066,0.002319504250986612
300241.0,-0.75253902912,42.1846956765,-5.777825313533995,2.052574518095569,8.333598933009718,2.4613824241871503,0.0017185312420475763,0.16673644301778567,0.0002865417865139502
300075.0,-0.776665461116,41.8768378421,-13.020288164775334,5.441527937988961,9.738892920852958,4.379139010840221,0.004555954331239217,0.2966471422615493,0.0013515108326362416
300097.0,-0.777174265158,41.9375237311,-13.6599543217204,5.773894487276791,9.928427195388542,4.529675470382743,0.00483423036639756,0.3068446286667348,0.0014833576216667125
300098.0,-0.789325116163,41.8190158943,-12.217393132445045,5.027166670881052,9.51358049110548,4.515076314283444,0.0042090276902127756,0.30585566761170396,0.0012873549741861767
300041.0,0.8107449952269999,41.8025211859,-7.1312545815297925,2.5714564468163155,8.476331593431127,4.298920016888013,0.002152968480539586,0.29121302947085875,0.0006269724735732044
300036.0,-0.8394745853129999,41.6731914002,-19.911492293567733,9.080354396022582,12.152721710847002,4.650666993324321,0.007602585231793415,0.31504071228720093,0.002395123866648352
300062.0,0.885146125383,41.9107119519,1.3131727493968215,3.045128420409745,8.631837354857458,0.22972231797333914,0.0025495533927686977,0.015561613589292023,3.967516472353495e-05
300080.0,-0.885270192102,41.6499643553,-21.448548447231,9.902195250640206,12.778469384309174,2.8822340708717427,0.008290676783257227,0.19524534351078413,0.00161871603648394
300159.0,-0.914512004521,41.6144976853,-21.51348800126818,9.936962186706433,12.805429572019792,2.865536699125047,0.008319785624516504,0.1941142472839517,0.0016149889240668633
300009.0,-0.914526750522,41.6694686299,-19.435763427317347,8.82645283884738,11.964199878818576,4.818055306574956,0.007390004516909086,0.3263797596777643,0.0024119478982463803
300134.0,-0.93141728692,42.2069805554,-4.829603591392289,1.7817607490841323,8.271062833209667,0.8271421553382041,0.0014917906688212159,0.05603141531194691,8.358714252320859e-05
300096.0,-0.947740310271,41.5774309223,-21.38649789488577,9.868978127574582,12.752746304481674,2.8905810563850647,0.008262865532919685,0.19581077644015588,0.001617958115621606
300008.0,-0.956457198992,41.7102368563,-24.859836045577797,11.732308485374748,14.243695848336618,4.927973021340581,0.009822950882272238,0.3338256927455265,0.0032791533830798104
300054.0,0.977183815998,42.2531089052,1.2232060491731724,3.003857550846677,8.617364400424531,0.6438759641073594,0.0025149990912779006,0.04361678500055205,0.00010969617464085197
300063.0,-0.9940287921,42.6063891984,-4.300460741785361,1.680886723905246,8.249920557346377,1.2053894715669673,0.0014073332412088664,0.08165425695949587,0.00011491475010530895
102171.0,-100.017947584,37.7479231284,66.90008384856408,38.2040935035733,39.04854119494987,4.481059183908789,0.03198662347270777,0.3035513140644427,0.00970958158762499
102323.0,-100.180657326,33.010213214400004,732.3460371337216,399.2555094562324,399.33719791697285,4.96773887756789,0.3342792480912063,0.3365194705818121,0.11249147559413895
301459.0,10.0187117201,48.4105934837,-17.444099298699236,7.766513906169836,11.2051125509142,2.8262517271011127,0.0065025638152876935,0.19145304501202634,0.0012449356428218485
102224.0,-100.194220496,34.5683416663,221.3540437382076,121.98997354290418,122.25706300260278,4.298612194762598,0.10213689145110832,0.2911921773002373,0.029741463804326223
102225.0,-100.222925096,34.9562559834,63.368786071123786,36.28975522671142,37.177710303870974,3.734834632155853,0.030383831414426216,0.2530013360402372,0.007687149941871163
102324.0,-100.235424988,33.335422365300005,6.332913137589704,5.545631421095514,9.797440322990864,3.0788288093346527,0.004643115643312104,0.20856286259485846,0.0009683814899281401
101951.0,-100.368759484,44.3770907509,73.36797684887699,41.710807765548864,42.485612782193655,4.2438632097337186,0.03492264258578254,0.2874834277240457,0.010039680995742496
102194.0,-100.369857014,35.9354228095,1.261475157829841,3.0213854281761687,8.623489950682423,3.176679100225423,0.002529674419521504,0.21519133661460393,0.0005443640195366047
102010.0,-100.37252051,41.0189846951,-21.189349008129597,9.76346025639376,12.67126533547877,3.3470395827528185,0.008174520015317313,0.22673172164712976,0.001853422996711816
102197.0,-100.519232917,36.8227629849,0.7659700830521987,2.7978656306601684,8.54774011719793,3.3665954486248277,0.002342531028691632,0.22805645505043604,0.0005342293222490649
104043.0,-100.623046957,41.0851394965,-31.722709372306632,15.429275365801542,17.41546288037317,3.089751763231208,0.01291826022613149,0.2093027941317306,0.002703827960650123
313265.0,10.0688057842,50.9562196233,-0.1588207865078557,2.405654912280894,8.427513546764946,2.7479137063560843,0.0020141500773261808,0.18614635117862371,0.00037492668762041133
101965.0,-100.756678008,41.1563933674,73.30216269706106,41.67512269948416,42.450579042469904,4.676225809865698,0.03489276503426561,0.31677209141625307,0.011053054155200224
102008.0,-100.761028311,41.1187569343,15.67233741633114,10.497906780997868,13.245446606530356,4.539559209678718,0.008789440100809018,0.30751416279427707,0.0027028773140307313
102334.0,-100.764591705,32.0562554455,497.7295271165688,271.95012265195595,272.0700369747426,4.4867701064961265,0.22769199263453796,0.3039381775234507,0.06920428927802443
101945.0,-100.818759801,45.6562575488,-4.815152643628643,1.7784662650238456,8.270353757836077,3.0124924411734972,0.0014890323408121148,0.20406917239815442,0.0003038655974636149
101946.0,-100.843487998,45.260129149,-14.636351385157516,6.284295333743752,10.23367855981606,2.7181710352521558,0.0052615667641205685,0.18413155366606138,0.0009688204629952314
301375.0,10.089530472,47.9390890206,-9.145852571908817,3.4902167107841144,8.798717049215877,0.822430313838386,0.00292220643202965,0.05571223057900046,0.0001628026385406741
101944.0,-100.935426618,46.3770909634,-18.336018218521247,8.24051496262416,11.538712920995916,3.4509723364119824,0.0068994242542626955,0.23377222761966088,0.0016128937772121078
101623.0,-100.960427116,48.9967674342,-10.859461338485032,4.33587525419516,9.167094591192315,4.536830568763807,0.0036302394969167304,0.30732932200076435,0.0011156790432878146
101943.0,-100.973297864,46.8354673043,-6.140717379562868,2.179576074044613,8.365785132698136,3.7211697305800966,0.0018248641131628181,0.2520756622966773,0.0004600038299269561
102391.0,-101.001758837,29.6766518496,-5.239656317160638,1.8864629108332545,8.2942480875529,2.7106550724179694,0.0015794532284454739,0.1836224150224636,0.0002900230162221848
102333.0,-101.013093652,32.197922127199995,636.3000339333662,347.1398019450676,347.2337511007313,4.873054908378407,0.29064503614432474,0.3301054862783881,0.095943520990822
301380.0,10.101711937,49.03075569,-1.737382097153951,1.8619975413331225,8.288717866344351,1.3182585904510535,0.0015589694401768634,0.0893001210171703,0.00013921615966986414
301397.0,10.102317215,48.8690742826,-8.258028739259444,3.0712762018007798,8.641096373242997,1.4140101187401233,0.0025714457912344143,0.0957864228138969,0.0002463095938021953
102029.0,-101.03089702,42.3983641352,-19.89441300479133,9.071234858842676,12.145909224434702,2.2868662421827373,0.007594949840523321,0.1549145468546692,0.0011765682129286125
300239.0,-1.01065689748,42.6397117372,-3.088728973759208,1.6268392410658556,8.23907852494423,0.3983083653248006,0.0013620816379200848,0.026981796654543883,3.6751409781247794e-05
102223.0,-101.418754189,34.8389546627,125.50753303524232,69.98997166508005,70.45446715931244,3.396402980145844,0.058599554791347354,0.23007564627083169,0.013482330439802254
101941.0,-101.431260283,47.50223169149999,43.831952540945885,25.703576168411427,26.942710273267856,4.211868601338441,0.02152048478062022,0.2853160817857821,0.006140140395737118
102390.0,-101.443953398,29.802283315,383.1661755430192,209.78751738444797,209.9429404846802,4.290602725053766,0.17564595079903772,0.2906496080202318,0.05105142675008124
102196.0,-101.489320042,36.7189463133,-14.86299225822749,6.403220253941561,10.307135326773045,3.7261775082384583,0.005361137419907319,0.25241489403327144,0.0013532309337437123
101950.0,-101.493759808,44.6020906935,-9.404800046270331,3.6153557783285097,8.84910201251058,2.5190293371787633,0.0030269799227262404,0.17064150105700993,0.0005165283976834375
101942.0,-101.62129171,47.2854243476,-15.275749759577485,6.620186460759089,10.443307799693706,3.5530278614643676,0.005542793774693615,0.24068556829778273,0.001334070469619545
102384.0,-101.756258492,29.7770883199,62.84616918927354,36.00645769964088,36.901230400895216,4.027009305687694,0.030146638734319647,0.272793533029159,0.00822380808928875
304008.0,10.1965314968,51.1228334521,0.2961062477361076,2.5938766262938096,8.483160081971743,1.815930302717351,0.0021717399202825565,0.1230128875821858,0.00026715199867146327
102170.0,-102.01048068,38.0308437008,150.02614237924243,83.29120896238409,83.68190544818789,4.824347165234758,0.0697361014315708,0.326805976312204,0.022790174712551382
102007.0,-102.252092838,40.9812568119,-19.137539906317137,8.667415412835714,11.847358311564124,2.782997527214957,0.0072568494071450496,0.18852296337833643,0.0013680827550253086
101949.0,-102.564645499,44.3687572462,-10.561883317700378,4.186461187510268,9.09737689108544,2.423981741191182,0.0035051416067618793,0.16420288432007826,0.0005755543617806141
101964.0,-102.635426329,41.4937568574,113.96189372637534,63.72694389334162,64.23674327835305,3.830270432990732,0.05335579443056373,0.2594662501516706,0.01384402790476176
101939.0,-102.768997299,47.7894401763,-19.576829915055164,8.901716104288504,12.019831888394894,2.64511617300841,0.0074530191708954835,0.17918274613579752,0.0013354524420437974
301340.0,10.2774166655,48.5773252515,-3.230110507319345,1.6195397129919422,8.23764031175697,2.0032472732874034,0.0013559700610021063,0.13570192163183456,0.00018400774295322176
102193.0,-103.043704761,35.3938102936,284.6086508302311,156.31065273831277,156.51918722157143,3.6873681623371812,0.13087210126961768,0.2497859111381966,0.03269000705820179
101940.0,-103.251991799,47.58959090770001,-13.992919623169117,5.947567038719158,10.030421860718722,2.014676483631353,0.0049796388292370685,0.13647614747359157,0.0006796019232241811
102005.0,-103.527093074,40.3562566352,25.89973255587612,16.004169901137743,17.926775037591362,4.55229936073221,0.01339959438045703,0.30837719303667027,0.0041321293028752796
101947.0,-103.827093639,44.0145904349,-11.47130199112122,4.645616327847627,9.317594114871603,3.2374491170773365,0.003889572206801001,0.21930795675150327,0.000853014133310963
102003.0,-103.918558176,40.3189248751,32.194057031699,19.405197694208905,21.018979674933227,4.176700071031393,0.01624712681639891,0.2829337312855355,0.004596860212833028
301489.0,10.3980964645,48.8399104622,-5.767026945080588,2.0489647371510595,8.33271057447779,2.1920938743297507,0.0017155089296903893,0.14849457433967145,0.0002547437682902797
102389.0,-104.001812299,30.6143737422,-7.8755328086752,2.896811791013983,8.580636781526362,0.5491570311939817,0.0024253743390560464,0.037200432220413714,9.022497370918516e-05
102388.0,-104.039592477,32.0770886432,310.2288973569248,170.2119533657435,170.40347671807044,4.317120892518369,0.1425110547997925,0.29244597451531557,0.04167678430013086
313460.0,10.4145713649,53.8145929048,-4.108996441261007,1.655178620293106,8.244721055863614,3.2707904714366216,0.0013858089657968096,0.221566532573218,0.00030704888736047636
313268.0,10.4146886429,50.5766381389,-3.027435622017987,1.6311152506794813,8.239923906500875,1.717763546676664,0.001365661754523661,0.11636297590492002,0.00015891246583590757
101938.0,-104.156261024,47.677090838000005,-16.60454553660469,7.321533659238397,10.901406521513003,4.15154044161414,0.006130001236095566,0.281229393481115,0.0017239365296656411
102192.0,-104.377082418,35.6562662694,-9.721594690847136,3.769923399575738,8.913368132338872,0.7792709903191779,0.0031563926596478685,0.05278857596282552,0.00016662147368232637
102387.0,-104.385426059,34.6020890471,324.30537342387464,177.84975995893592,178.0330669467755,2.9768332630129075,0.14890585758790106,0.2016535849343747,0.030027400000327713
101912.0,-104.472927859,48.1229241899,42.73687890113976,25.11057293164724,26.377579153127385,4.456479805967806,0.021023988999331784,0.30188628306024073,0.006346853894107662
102001.0,-104.564593328,40.4145899051,37.78276457736723,22.42862093309887,23.83859991661772,4.695766061698848,0.018778507406072176,0.31809576710935755,0.005973363718503281
102000.0,-104.589593337,40.4437565735,-20.72581555362977,9.515496561196958,12.481205223458051,4.153424382864282,0.007966910813637929,0.28135701349652437,0.0022415462333183326
103917.0,-104.594136472,40.4766050332,-24.80655674735567,11.70367425013272,14.220119548623533,4.146160397368209,0.009798976684297092,0.28086494404325846,0.002752189038116297
101998.0,-104.63920595,40.4152104071,67.94456406793364,38.7703468208144,39.602722149243206,4.591862364842618,0.03246072271149926,0.3110572294729611,0.010097142473328985
103928.0,-104.648541277,40.5526015865,-23.71997453348418,11.120017007011604,13.743747205917051,3.8317857866929437,0.00931030589641182,0.25956890168754637,0.0024166658759067028
103929.0,-104.656277006,40.5522029004,-24.91936041187782,11.764300644435677,14.27005881825983,4.216149216396006,0.009849736523603192,0.28560605481947776,0.0028131443895176252
102386.0,-104.7605826,35.060083714,-4.9667438030597815,1.814415128551589,8.278158689143519,1.1462645958383753,0.0015191307584548769,0.07764908028480272,0.00011795910622637598
103894.0,-104.781201916,40.3398099909,29.19505556629299,17.78405245258931,19.53223823990413,4.775794636352786,0.014889812516207293,0.3235169807112982,0.004817107188600681
101993.0,-104.784979359,40.3479443965,1.2468566381210096,3.0146850529400773,8.621144645135342,3.8626722791381147,0.0025240644871779277,0.2616611827719473,0.0006604496991076451
103623.0,-104.852180655,39.6018993478,-26.294657918933968,12.50391175316404,14.88568500791412,1.915366665410193,0.010468980690433465,0.1297488036507773,0.0013583377200268305
101971.0,-104.864617579,39.6563259203,232.757702538978,128.17727680443843,128.43149963317236,2.52650011195001,0.10731725097775544,0.17114757861720706,0.01836708764869794
101981.0,-104.868760009,39.9229231494,32.744577236802726,19.70289821726461,21.29413081541049,3.1695081470839312,0.016496378497706844,0.2147055692636591,0.0035418643361389336
101999.0,-104.868760126,40.8979232831,-14.694489213309105,6.314787097682033,10.252431180601844,2.630515838597237,0.005287096189966552,0.17819370526077255,0.0009421272601602532
101989.0,-104.881260051,40.2577383991,-5.245273096021414,1.888038829715572,8.29460666014002,4.269630309593196,0.0015807726766849015,0.28922891616795227,0.0004572051679854869
103699.0,-104.947883704,39.8106580281,60.13198735268658,34.53524246792631,35.46715073617257,2.350279348093179,0.028914854301068667,0.1592102124189949,0.004603540095337431
103704.0,-104.948201056,39.8225577451,72.95695119886243,41.48794646098585,42.26683700696747,2.4120358080314976,0.034736050522420875,0.1633936551714498,0.005675650261078495
101980.0,-104.958878425,39.8283258586,-39.19735264101129,19.46748613811449,21.07649936686843,1.6090880543477175,0.01629927821744505,0.1090011921950525,0.0017766407576203604
101948.0,-104.968760626,44.293757044,-13.986472538316152,5.944200319201974,10.028425921286264,2.643775753143099,0.0049768200216261955,0.17909194478843432,0.0008913083765350531
101973.0,-105.002093351,39.7395897812,101.216358267255,56.81349186119469,57.3847424537739,2.9640211669622314,0.04756746216642489,0.20078568106779152,0.009550865287752027
101974.0,-105.002093353,39.7562564506,-103.3017166600456,54.208544271781975,54.80695285353558,2.8932164295961385,0.04538645301092984,0.19598929918855973,0.008895259118266637
103926.0,-105.010486451,40.5607716882,24.824334895582407,15.423733304891638,17.41055306658433,3.968297367524515,0.01291362009992168,0.2688163291473845,0.0034713919512648268
102169.0,-105.01556621,38.3895895885,29.3339832621346,17.859126673340743,19.60061770859164,2.5106319153385632,0.014952668891309044,0.17007265152172601,0.0025430400456713563
103669.0,-105.017770119,39.7397155792,-16.301252802181082,7.161109476457033,10.79431785513694,2.615474714767395,0.005995685055289852,0.1771748048811592,0.0010622843297998618
101968.0,-105.018625731,39.6188952852,44.85050997504877,26.25519322589084,27.469455406920428,2.565244054383739,0.0219823297166103,0.17377213101768144,0.0038199162795886773
101997.0,-105.018908236,40.5563823418,13.106982675099886,9.124994400931092,12.186112252927478,2.9278077492139225,0.007639960363562862,0.1983325488744615,0.00151525281220528
101996.0,-105.027026468,40.5689408458,13.37608184920388,9.268742028010998,12.29412005007853,2.9809148710851523,0.007760313990643952,0.20193007704103444,0.0015670408019933506
101992.0,-105.029870927,40.3854036056,-20.71967058580569,9.512210612016196,12.478700242865,3.74717122255893,0.007964159631511708,0.25383702869106767,0.00202159861688428
103702.0,-105.031461259,39.8229480471,-103.9231018466302,54.5455696511017,55.14032079691877,2.304799613547651,0.04566862968155385,0.15612937089961226,0.007130214422028363
103667.0,-105.034732247,39.7358397789,-109.79060396112348,57.72805679889821,58.29034526232233,2.1462813072699594,0.04833318755396554,0.1453911864215644,0.00702721948200704
103644.0,-105.036121131,39.6852842157,-164.4012692960034,87.3530663650834,87.72567476176282,1.9044086612095452,0.073136917716554,0.12900649777216383,0.009435137612463554
103821.0,-105.03976113,40.1564567137,-11.01674784324532,4.415191842601456,9.204875231685646,3.856446972281184,0.003696647821675297,0.2612394744214614,0.0009657103340556948
103933.0,-105.043895871,40.5648744845,-57.96569475661181,29.62844109112772,30.709612998446445,2.23389570243775,0.024806603228959324,0.15132627089437098,0.0037538907601946765
101967.0,-105.052069125,39.5601887464,57.87993362926528,33.314626295276874,34.279733578572035,1.9830327592323713,0.027892885544878093,0.13433257075902894,0.003746923021130832
101991.0,-105.060300871,40.3810015823,-21.41675348575484,9.885174275882836,12.765284152281971,3.7989590202491295,0.008276425862458608,0.2573451845524796,0.002129898341009326
103716.0,-105.063756705,39.8854549663,622.9933660014997,339.9194569938452,340.01540119826115,3.1273771051879873,0.2845997558060747,0.21185157144628097,0.06029290550074476
103619.0,-105.064518601,39.5981323605,-52.5792277672201,26.710474954242265,27.904932920634817,1.996332798887914,0.022363517277503967,0.13523352840070588,0.003024297348887009
101995.0,-105.069710289,40.5891556375,-17.60809291700398,7.853575373808457,11.265631592414874,3.459235451055267,0.006575456590091458,0.23433197905459868,0.0015408397559437343
103923.0,-105.072645848,40.5142164663,-33.44832934097967,16.360773999728828,18.24584157812756,3.0388563893307166,0.013698163459956076,0.20585509192713283,0.00281983669828215
103640.0,-105.094572811,39.665014459,-71.88431666138123,37.17196987208628,38.039336918448186,1.6840920591585593,0.0311224713112497,0.11408203654144804,0.0035505149093901563
103688.0,-105.122561414,39.7770682913,-16.518433948609978,7.275966814317949,10.870855629019344,1.1279215740651323,0.006091850101553575,0.07640650612216386,0.0004654569820796578
103810.0,-105.122820558,40.135484434,-21.54041971732996,9.951381692663803,12.816622278003273,2.6230880217010872,0.008331858448798482,0.17769053770887924,0.0014804924078812708
103683.0,-105.130843384,39.764728665300005,-29.286102068436865,14.11507552921892,16.262569483924743,1.9437726715857175,0.011817937944260552,0.13167305417906014,0.0015561039832193903
103700.0,-105.1313219,39.8234787672,-44.4314624248296,22.299054168259996,23.716737250788075,2.293683711656813,0.018670026797283742,0.15537636887765907,0.0029008809706105383
103725.0,-105.148898964,39.9316731311,-22.89267454146437,10.676070896379771,13.387094487171318,1.776110771185643,0.008938609154500503,0.12031547372849577,0.001075452994897597
103813.0,-105.151398989,40.1486176051,-24.125837779245465,11.337954375557386,13.920668749961202,3.6395294270053826,0.009492775362613252,0.2465452686076774,0.0023403988516078264
103800.0,-105.160332804,40.1021619892,172.48377776298892,95.47510514130131,95.81613387507588,3.9527515102887523,0.07993714702028858,0.26776323763519927,0.02140422929347339
103737.0,-105.167787859,39.9519509108,-16.83280260089608,7.4423877941104335,10.982938818997829,2.219852048648524,0.0062311871393001565,0.15037494010693261,0.0009370143928673498
101911.0,-105.172928047,48.172924131,-20.77138781421951,9.539866839424606,12.499794731829745,3.8611954755526954,0.007987314986125885,0.26156114265853414,0.0020891712345447204
103773.0,-105.211131312,40.0356614907,6.723427057969955,5.748673392388082,9.913781054485526,2.668930072782312,0.004813113842177476,0.18079592290331822,0.0008701913591352128
101994.0,-105.222926846,40.6645898927,-4.389050242751896,1.6948060412825283,8.25276781095247,1.8869064683295391,0.0014189872793789542,0.12782088217779428,0.00018137620584928615
103751.0,-105.231100203,40.002536768,30.62155770417843,18.555030257390843,20.23672297771097,2.048603216512793,0.015535318651451538,0.13877437740660736,0.002155904173668442
